tau,prob_actions,results
0.5,"[0.1347112589267483, 0.09023835405799482, 0.11568553451796816, 0.006493980043506131, 0.10679120795401172, 0.1130712846866046, 0.09346081590971812, 0.09662868087404926, 0.09563422642889743, 0.0993002737536986, 0.047984382846802905]","([210], [9], [1], [291])"
0.5,"[0.13550252018109893, 0.09076839225815218, 0.11636504328273063, 0.006532124106859787, 0.10741847360227694, 0.11373543798206753, 0.09400978206903203, 0.09719625430364821, 0.09619595867433751, 0.09400978206903195, 0.04826623147076424]","([211], [10], [1], [292])"
0.5,"[0.13550252018109893, 0.09076839225815218, 0.11636504328273063, 0.006532124106859787, 0.10741847360227694, 0.11373543798206753, 0.09400978206903203, 0.09719625430364821, 0.09619595867433751, 0.09400978206903195, 0.04826623147076424]","([212], [8], [1], [293])"
0.5,"[0.13579940165601376, 0.09096726275984643, 0.1166199951879213, 0.0065464357715917755, 0.10765382387350085, 0.11398462851028114, 0.09421575434703672, 0.09740920803539653, 0.09421575434703684, 0.09421575434703663, 0.04837198116433799]","([213], [2], [1], [294])"
0.5,"[0.13632850455937007, 0.09132169026283742, 0.11317816172169645, 0.006571942056090426, 0.10807326571252428, 0.11442873648975183, 0.09458283865344032, 0.09778873470603473, 0.09458283865344044, 0.09458283865344023, 0.0485604485313738]","([214], [6], [1], [295])"
0.5,"[0.1367745466520599, 0.09162047823798951, 0.11354846009960573, 0.006593444256215112, 0.10842686179837618, 0.1148031265210421, 0.09162047823798947, 0.0981086816753846, 0.09489229651349605, 0.09489229651349584, 0.04871932949434554]","([215], [6], [1], [296])"
0.5,"[0.13716520302946378, 0.0918821652623707, 0.11387277797283651, 0.006612276495917576, 0.10873655132819182, 0.11513102798092002, 0.08902595855603318, 0.09838890034993576, 0.09516332852717767, 0.09516332852717746, 0.04885848196997556]","([216], [4], [1], [297])"
0.5,"[0.13772497731157152, 0.09225713844771422, 0.11433749534381336, 0.006639261345185834, 0.10509928512561162, 0.11560088029851183, 0.08938927549749501, 0.09879042766768356, 0.0955516922136867, 0.09555169221368649, 0.0490578745350399]","([217], [8], [1], [298])"
0.5,"[0.13800553389695455, 0.09244507347769462, 0.11457040979332778, 0.006652786041496054, 0.10531338061603478, 0.11583636836231055, 0.08957136846561876, 0.09899167152044001, 0.0937092600431302, 0.09574633850819557, 0.04915780927479712]","([218], [0], [1], [299])"
0.5,"[0.13421273267336076, 0.09285183454355918, 0.1150745229953722, 0.006682058497446459, 0.10577676261507137, 0.11634605181961562, 0.08996548514417614, 0.0994272378119102, 0.09412158356738722, 0.09616762523813276, 0.04937410509396814]","([219], [2], [1], [300])"
0.5,"[0.13469093944547658, 0.09318267033832815, 0.11192148864839008, 0.006705867010703765, 0.10615365058395075, 0.11676059870187369, 0.09028603672967538, 0.09978150210194699, 0.09445694354231397, 0.09651027536328217, 0.04955002753405851]","([220], [2], [1], [301])"
0.5,"[0.13512469526565032, 0.09348275381658575, 0.10906153960760152, 0.006727462441377715, 0.10649550552952501, 0.11713661203627032, 0.09057679195102247, 0.10010283631685844, 0.09476113066273929, 0.09682107498958027, 0.049709597382788885]","([221], [2], [1], [302])"
0.5,"[0.13551976238978575, 0.09375607145577798, 0.10645668270385865, 0.00674713167529694, 0.10680686884487002, 0.11747908699510119, 0.0908416133638601, 0.1003955092408103, 0.09503818592119631, 0.09710415295380165, 0.049854934455641035]","([222], [9], [1], [303])"
0.5,"[0.13618080724387507, 0.09421339935749914, 0.10697596226164297, 0.006780043160641709, 0.10732785655755667, 0.11805213216985479, 0.09128472498088486, 0.10088522331340753, 0.09550176778289182, 0.0926999639045928, 0.050098119267152665]","([223], [2], [1], [304])"
0.5,"[0.13654555083964215, 0.09446573839665284, 0.10458410686569286, 0.006798202674980905, 0.10761532106242387, 0.11836832033210068, 0.09152921992479066, 0.10115543201502876, 0.09575755755891263, 0.09294824939244051, 0.050232300937334315]","([224], [2], [1], [305])"
0.5,"[0.13688022288487112, 0.09469727316053834, 0.10238944972422567, 0.006814865014977533, 0.10787908534750285, 0.11865844013177387, 0.09175355730555537, 0.10140336316408718, 0.09599225856115919, 0.09317606480300011, 0.05035541990230886]","([225], [5], [1], [306])"
0.5,"[0.137354897119005, 0.09502566505430268, 0.1027445166039174, 0.006838497653524821, 0.10825318922560262, 0.11560211744962356, 0.09207174096003194, 0.10175501048562173, 0.09632514121473015, 0.09349918143933972, 0.05053004279430052]","([226], [6], [1], [307])"
0.5,"[0.13771203900226828, 0.09527274503242997, 0.10301166667227722, 0.006856278700883877, 0.1085346626108274, 0.11590269907285765, 0.08971100089831763, 0.10201958770011174, 0.09657560001205447, 0.09374229234723759, 0.05066142795073433]","([227], [5], [2], [309])"
0.5,"[0.13707884397125478, 0.09483468435754185, 0.10253802271241812, 0.006824753776584615, 0.1080356241131346, 0.11996774684889347, 0.08929851292408085, 0.10155050528389181, 0.09613154885655763, 0.09331126863906994, 0.05042848851657254]","([228], [1], [1], [310])"
0.5,"[0.1374841454938511, 0.09215837873660884, 0.10284119726164377, 0.0068449325511997176, 0.10835505344066, 0.12032245592763725, 0.0895625421659769, 0.10185076003670121, 0.0964157813609496, 0.09358716241056059, 0.05057759061421121]","([229], [7], [2], [312])"
0.5,"[0.13659568706744907, 0.09156282724332228, 0.10217661060723228, 0.006800698810782435, 0.10765483480870944, 0.11954490081777132, 0.08898376564602603, 0.1076548348087095, 0.09579271742088168, 0.09298237774431385, 0.050250745024802375]","([230], [4], [1], [313])"
0.5,"[0.1370980809867649, 0.0918995919584461, 0.10255241242768089, 0.006825711531191012, 0.10437282207062336, 0.11998458257160595, 0.08931104466733447, 0.10805078533653355, 0.09614503951669738, 0.09332436351403442, 0.05043556541908822]","([231], [0], [1], [314])"
0.5,"[0.13355242887491497, 0.09227720611728146, 0.10297379887924343, 0.00685375828595211, 0.10480168856036026, 0.12047759757042636, 0.0896780225209686, 0.10849476452672195, 0.096540098161133, 0.09370783203958709, 0.05064280446341092]","([232], [2], [1], [315])"
0.5,"[0.13385474732807917, 0.09248609114056935, 0.10094322874394027, 0.006869272924067086, 0.10503892486254866, 0.12075031893719793, 0.08988102385370181, 0.1087403607293852, 0.09675863295971558, 0.0939199555259979, 0.050757442994797085]","([233], [3], [1], [316])"
0.5,"[0.12822709478450137, 0.08859770020605065, 0.09669927453732974, 0.0486234488042507, 0.10062277538352755, 0.11567361562207985, 0.08610215771255632, 0.10416859185406552, 0.09269061163243146, 0.08997128065895625, 0.0486234488042507]","([234], [7], [1], [317])"
0.5,"[0.12868338244144678, 0.08891296927695733, 0.09704337252598894, 0.04879647213886483, 0.10098083489109305, 0.11608523255164771, 0.08640854656014453, 0.10098083489109311, 0.09302044505861708, 0.09029143752528195, 0.04879647213886483]","([235], [7], [1], [318])"
0.5,"[0.1290891243377954, 0.08919331407424175, 0.09734935268636184, 0.048950328625732946, 0.10129922996795719, 0.11645125216894375, 0.08668099485048998, 0.09814620516669158, 0.09331374082891165, 0.09057612866714108, 0.048950328625732946]","([236], [2], [1], [319])"
0.5,"[0.12934874425115392, 0.08937269681148549, 0.0955339706078891, 0.04904877595924671, 0.10150295973560784, 0.11668545519846836, 0.08685532489175686, 0.09834359367182363, 0.09350141043650592, 0.09075829247681555, 0.04904877595924671]","([237], [1], [1], [320])"
0.5,"[0.12967518492035804, 0.08707452385302826, 0.09577507208496577, 0.04917256158500192, 0.10175912530021473, 0.1169799372075663, 0.08707452385302822, 0.09859178586507628, 0.09373738229051293, 0.09098734145524574, 0.04917256158500192]","([238], [0], [2], [322])"
0.5,"[0.13313371759535303, 0.08672850351592255, 0.09539447715015913, 0.04897715763005509, 0.10135475068773458, 0.11651507750445167, 0.0867285035159225, 0.09819999775678331, 0.0933648848115222, 0.09062577220204102, 0.04897715763005509]","([239], [10], [2], [324])"
0.5,"[0.13184612752129676, 0.085889717051593, 0.09447187854691379, 0.04850347971315338, 0.1003745078664485, 0.1153882130257731, 0.08588971705159296, 0.09725026582810475, 0.09246191521734241, 0.0897492936746728, 0.05817488450310857]","([240], [6], [2], [326])"
0.5,"[0.13109074098778747, 0.08539762876013204, 0.09393062044406857, 0.04822558853733754, 0.09979943180638225, 0.1147271188860814, 0.09112693266697051, 0.0966930895001547, 0.09193217280525391, 0.08923509269578649, 0.05784158291004502]","([241], [5], [2], [328])"
0.5,"[0.13053311160624664, 0.08503436720136946, 0.09353106153249867, 0.048020448152075526, 0.09937490834258168, 0.11849286286975765, 0.09073929998809559, 0.09628177969069786, 0.09154111482298288, 0.08885550746210225, 0.05759553833159173]","([242], [6], [2], [330])"
0.5,"[0.12981362223986093, 0.08456566372662754, 0.0930155248738584, 0.047755762806040755, 0.09882716080972795, 0.11783973851090102, 0.09575108126627734, 0.0957510812662773, 0.09103654661119533, 0.08836574212994165, 0.05727807575929173]","([243], [1], [2], [332])"
0.5,"[0.12908128119202888, 0.08973006889058734, 0.09249077958306834, 0.0474863495906174, 0.09826962928681943, 0.11717494789734069, 0.0952109033868247, 0.09521090338682464, 0.09052296568813115, 0.08786722849888125, 0.056954942598876145]","([244], [2], [2], [334])"
0.5,"[0.12860555027334356, 0.0893993674309116, 0.09583541786956065, 0.04731133796610346, 0.09790745515446063, 0.11674309794128719, 0.09486000223277052, 0.09486000223277047, 0.09018934199590214, 0.08754339256426637, 0.05674503433862325]","([245], [4], [2], [336])"
0.5,"[0.12789312072610587, 0.08890412635673736, 0.09530452333804913, 0.04704924978239163, 0.10290473079244701, 0.11609638221064678, 0.09433451116105533, 0.09433451116105529, 0.08968972474029195, 0.08705843293852975, 0.05643068679268974]","([246], [5], [1], [337])"
0.5,"[0.1283076956326732, 0.08919231558590417, 0.0956134599222375, 0.04720176336734332, 0.10323830400507489, 0.1132311439736012, 0.09464030337981293, 0.09464030337981287, 0.08998046054408773, 0.08734063921746388, 0.05661361099198824]","([247], [4], [1], [338])"
0.5,"[0.12873408482859586, 0.08948871744658468, 0.09593120038273445, 0.04735862318646089, 0.10025820607249106, 0.11360743111829849, 0.09495480986877304, 0.094954809868773, 0.09027948155004503, 0.08763088762963958, 0.05680174804760383]","([248], [7], [1], [339])"
0.5,"[0.12908426557314392, 0.08973214346499947, 0.09619215115750512, 0.047487447483074235, 0.10053092711056162, 0.11391646454070693, 0.09521310467906001, 0.0924929179855799, 0.09052505859445173, 0.08786926000410757, 0.056956259406809324]","([249], [9], [1], [340])"
0.5,"[0.12957389002017772, 0.09007250292655067, 0.09655701381997112, 0.0476675702510329, 0.10091224701332244, 0.11434855659864394, 0.09557425375886353, 0.09284374923230199, 0.09086842563117159, 0.08440949279537718, 0.05717229795258677]","([250], [4], [1], [341])"
0.5,"[0.12996148815260763, 0.09034193941496807, 0.0968458476137532, 0.047810159635390315, 0.09822277976113171, 0.11469061074996093, 0.09586014779399321, 0.09312147543010796, 0.09114024298624215, 0.08466198935746813, 0.05734331910437668]","([251], [6], [1], [342])"
0.5,"[0.13031838751901204, 0.0905900358425735, 0.09711180503039694, 0.04794145557485761, 0.098492518499596, 0.11500557333534721, 0.09337720500086069, 0.09337720500086065, 0.09139053170975645, 0.08489448754435204, 0.05750079494238682]","([252], [9], [1], [343])"
0.5,"[0.13073323664726164, 0.09087841569527778, 0.09742094596151636, 0.048094070040328535, 0.09880605472588413, 0.11537167640606742, 0.09367445739041579, 0.09367445739041574, 0.09168145982152831, 0.08198138578391727, 0.05768384013738687]","([253], [4], [1], [344])"
0.5,"[0.13108699188037876, 0.09112432649771848, 0.09768456040519523, 0.04822420931779914, 0.09636748529725178, 0.11568386430356636, 0.09392793409122352, 0.09392793409122349, 0.0919295436066731, 0.08220322182946324, 0.05783992867950681]","([254], [4], [1], [345])"
0.5,"[0.13140756736983708, 0.09134717260280893, 0.09792344967494819, 0.048342142449714326, 0.09415763646682285, 0.11596677118005787, 0.09415763646682293, 0.09415763646682289, 0.0921543588840294, 0.08240425121990862, 0.05798137721822671]","([255], [5], [1], [346])"
0.5,"[0.13180753324672081, 0.0916252064536914, 0.09822149977358895, 0.048489281672989965, 0.09444422454077116, 0.11327603477395579, 0.09444422454077124, 0.0944442245407712, 0.0924348495718752, 0.08265506545578408, 0.05815785542908002]","([256], [6], [1], [347])"
0.5,"[0.13213592126976795, 0.09185348339407151, 0.09846621085600483, 0.04861008887539593, 0.09467952484130185, 0.11355825303722006, 0.09218810409350275, 0.09467952484130189, 0.09266514367391827, 0.08286099400077132, 0.058302751116743545]","([257], [8], [1], [348])"
0.5,"[0.1323807650072538, 0.09202368503159129, 0.09864866567109506, 0.04870016185271655, 0.09485496304540836, 0.1137686729353735, 0.09235892577273339, 0.09485496304540841, 0.09098388050763279, 0.08301453283614615, 0.05841078429464062]","([258], [9], [1], [349])"
0.5,"[0.1327420277591583, 0.09227481464013439, 0.09891787463381783, 0.04883306299200325, 0.09511381911849201, 0.1140791439004182, 0.09261097024222845, 0.09511381911849205, 0.09123217252384329, 0.080512109668355, 0.05857018540305714]","([259], [9], [2], [351])"
0.5,"[0.13176344086291383, 0.09159455590079935, 0.09818864262226053, 0.04847306099147513, 0.09441263096721561, 0.11323814156498391, 0.09192823333171535, 0.09441263096721567, 0.09055960024168913, 0.08729066214283276, 0.05813840040689878]","([260], [4], [1], [352])"
0.5,"[0.132056787845158, 0.0917984742744205, 0.09840724151293354, 0.04858097731537245, 0.09239650782923096, 0.11349024538745152, 0.09213289457655148, 0.09462282326485594, 0.09076121447755123, 0.08748499869134728, 0.05826783482512721]","([261], [6], [1], [353])"
0.5,"[0.13235328591550657, 0.0920045831078053, 0.09862818855922335, 0.04869005285980069, 0.09260395938643856, 0.11374505727035314, 0.0900945226815253, 0.09483527341578539, 0.09096499442248401, 0.08768142277313584, 0.05839865960794183]","([262], [7], [1], [354])"
0.5,"[0.1326844023832005, 0.09223475670991561, 0.09887493284807787, 0.04881186380089859, 0.09283563248555667, 0.11402962037220954, 0.09031991776637362, 0.09257076638164169, 0.09119256722076119, 0.08790078085548488, 0.05854475917587992]","([263], [6], [1], [355])"
0.5,"[0.13295500454923398, 0.09242286416264538, 0.09907658255606565, 0.04891141277451877, 0.09302496538968452, 0.11426217718906567, 0.08846467784194731, 0.0927595591066668, 0.09137854918829362, 0.08808004941507662, 0.05866415782680159]","([264], [7], [1], [356])"
0.5,"[0.13325555433555678, 0.09263178952178924, 0.09930054889578918, 0.04902197886195539, 0.09323525182128854, 0.11452047113637047, 0.08866465557210237, 0.09070870798166908, 0.09158511383417618, 0.08827915767821236, 0.05879677036109037]","([265], [9], [1], [357])"
0.5,"[0.1336348514157401, 0.09289545558413811, 0.09958319683826766, 0.049161514459851195, 0.0935006355717994, 0.11484644089080086, 0.08891702962991668, 0.09096690020679774, 0.09184580065086291, 0.08568404593852352, 0.05896412881330178]","([266], [4], [1], [358])"
0.5,"[0.13390934817293457, 0.09308627033826702, 0.09978774875203546, 0.04926249617349127, 0.09163861280379945, 0.11508234473823191, 0.08909967237643229, 0.09115375355271958, 0.09203445932914556, 0.08586004787592423, 0.059085245887018537]","([267], [0], [1], [359])"
0.5,"[0.13063022330576732, 0.09343870631389399, 0.10016555734248861, 0.04944900999381765, 0.0919855677713929, 0.11551806053496401, 0.08943701460582787, 0.09149887278403769, 0.09238291301997555, 0.08618512449174058, 0.059308949836093715]","([268], [8], [1], [360])"
0.5,"[0.13085702621973178, 0.09360093654157611, 0.10033946686900741, 0.049534864394701617, 0.09214527502967719, 0.11571862539722813, 0.0895922970130347, 0.09165773503234992, 0.090807089333223, 0.08633476089961353, 0.05941192326985653]","([269], [6], [2], [362])"
0.5,"[0.13025545242357808, 0.09317063583594715, 0.09987818790117368, 0.04930714352042588, 0.0917216662675145, 0.11518664561152671, 0.09377760852251228, 0.09123636758114655, 0.09038963245661534, 0.08593786413866168, 0.05913879574089813]","([270], [5], [1], [363])"
0.5,"[0.1306262955053505, 0.0934358967911027, 0.10016254555618122, 0.04944752315687325, 0.09198280194169214, 0.11266754253346303, 0.09404459755597434, 0.09149612158832228, 0.0906469757711315, 0.08618253307025069, 0.05930716652965824]","([271], [1], [1], [364])"
0.5,"[0.13096021092074098, 0.09111847878632817, 0.10041858755658069, 0.04957392412515518, 0.09221793435052543, 0.11295555061882244, 0.09428500046058591, 0.09173000991324635, 0.09087869345440049, 0.08640283845530526, 0.05945877135830909]","([272], [6], [2], [366])"
0.5,"[0.13037129425505636, 0.09070872692099578, 0.0999670139118775, 0.049350994504811514, 0.09180323832925145, 0.11244759934283324, 0.09835792195207681, 0.0913175080456828, 0.09047001988282745, 0.08601429241394633, 0.05919139044064067]","([273], [9], [1], [367])"
0.5,"[0.13069523861079493, 0.09093411840974483, 0.10021541023333638, 0.04947362100945173, 0.09203134944117385, 0.1127270072088946, 0.09860232002943435, 0.0915444122233282, 0.09069481823642253, 0.08374323640510614, 0.05933846819231237]","([274], [5], [2], [369])"
0.5,"[0.13019353187943755, 0.09058504479542535, 0.09983070803274946, 0.049283704001388554, 0.09167806382800749, 0.11613302901784944, 0.09822381008360885, 0.09119299584183804, 0.09034666323634674, 0.08342176681021744, 0.05911068247313117]","([275], [10], [2], [371])"
0.5,"[0.12894658395989156, 0.08971745305320088, 0.09887456457545761, 0.04881168199472726, 0.09080000353339775, 0.11502074765614183, 0.09728305693047173, 0.09031958135802598, 0.08948135462896668, 0.0826227824285265, 0.0681221898811923]","([276], [0], [1], [372])"
0.5,"[0.12594596989754892, 0.09002651268870845, 0.09921516872602953, 0.04897982899547701, 0.0911127923503014, 0.11541697234974004, 0.09761817863859876, 0.0906307152115155, 0.08978960095011397, 0.08290740226728675, 0.0683568579246796]","([277], [6], [1], [373])"
0.5,"[0.12622600207855683, 0.09022668043299804, 0.09943576681352705, 0.04908873226844522, 0.09131537536252744, 0.11567359403059828, 0.09561179487146994, 0.09083222635845918, 0.08998924193748613, 0.08309174116036523, 0.06850884468556659]","([278], [8], [1], [374])"
0.5,"[0.12642700511342755, 0.09037035793442169, 0.09959410891875967, 0.04916690145705481, 0.09146078650821836, 0.11585779334826407, 0.09576404766108645, 0.09097686813480849, 0.0885401354053651, 0.08322405694214473, 0.06861793857644902]","([279], [2], [1], [375])"
0.5,"[0.12667890626673253, 0.09055041754564037, 0.09780008332903305, 0.04926486469813889, 0.09164301875822643, 0.1160886357362303, 0.09595485400051797, 0.0911581361952729, 0.0887165483655739, 0.08338987781172587, 0.06875465729290768]","([280], [4], [1], [376])"
0.5,"[0.12691707664352295, 0.09072066236145812, 0.09798395831961407, 0.04935748810114632, 0.08993520700914959, 0.11630689523127333, 0.09613525975555387, 0.09132952358947272, 0.08888334530418404, 0.0835466600196264, 0.0688839236649986]","([281], [0], [1], [377])"
0.5,"[0.12411544772219658, 0.09101177518091016, 0.09829837827230185, 0.04951587095625541, 0.0902237993871034, 0.11668011151200976, 0.09644374743396927, 0.09162259017892742, 0.08916856237139124, 0.08381475223942536, 0.06910496474550945]","([282], [10], [1], [378])"
0.5,"[0.12433295556411329, 0.09117127003164716, 0.09847064263193075, 0.049602645732723424, 0.09038191333870545, 0.1168845891956127, 0.09661276162000093, 0.09178315546089974, 0.08932482705821433, 0.08396163456724957, 0.06747360479890255]","([283], [1], [1], [379])"
0.5,"[0.12461748698589749, 0.08909144872020988, 0.09869598909638941, 0.049716159573446946, 0.09058874904199231, 0.11715207530335943, 0.096833856391709, 0.09199319785553793, 0.08952924365820737, 0.08415377769736623, 0.06762801567588389]","([284], [10], [1], [380])"
0.5,"[0.12480095883751274, 0.08922261629111133, 0.09884129724137361, 0.04978935568799524, 0.09072212105842628, 0.11732455597759184, 0.09697642295568763, 0.09212863761407258, 0.08966105578590293, 0.08427767563326588, 0.06625530291705985]","([285], [7], [1], [381])"
0.5,"[0.12506059080881518, 0.08940823220278539, 0.09904692355296534, 0.049892935890323516, 0.0909108564924369, 0.11756863427662402, 0.09717816964174175, 0.0902399307187018, 0.08984758381324813, 0.0844530042466457, 0.06639313835571214]","([286], [9], [1], [382])"
0.5,"[0.12533550918297287, 0.08960477665915279, 0.09926465656551867, 0.05000261460468279, 0.09111070413987359, 0.11782708322187714, 0.09739179460727843, 0.09043830348247049, 0.0900450940881012, 0.08244037428936139, 0.06653908915871037]","([287], [7], [1], [383])"
0.5,"[0.1255733357799665, 0.0897748034875124, 0.09945301320623932, 0.05009749555063127, 0.09128358849528515, 0.11805066243274095, 0.09757659745554975, 0.08871239225070054, 0.09021595642745373, 0.0825968065231308, 0.06666534839078936]","([288], [2], [1], [384])"
0.5,"[0.125809406531968, 0.08994357502836899, 0.09776003592675062, 0.050191676002035, 0.09145519646641716, 0.11827259098534074, 0.0977600359267507, 0.08887916651866434, 0.09038555731082663, 0.08275208383664427, 0.0667906754662334]","([289], [0], [1], [385])"
0.5,"[0.12317380509103712, 0.09021474634697906, 0.09805477313106191, 0.050342999128344224, 0.09173092517979906, 0.11862917159093493, 0.09805477313106199, 0.08914712874691942, 0.09065806116395402, 0.08300157349373913, 0.06699204299616895]","([290], [0], [1], [386])"
0.5,"[0.12071736993718084, 0.09046748363472165, 0.09832947431257434, 0.05048403541755119, 0.09198791005390039, 0.11896151210386759, 0.09832947431257442, 0.0893968750959573, 0.0909120404014775, 0.08323410302369527, 0.06717972170649937]","([291], [7], [1], [387])"
0.5,"[0.12092830195571251, 0.09062555938591207, 0.09850128748667433, 0.050572247242409454, 0.09214864247839138, 0.11916937607479991, 0.09850128748667442, 0.08780575895983532, 0.09107089293612679, 0.08337953973566636, 0.06729710625779735]","([292], [4], [2], [389])"
0.5,"[0.12041569800780448, 0.09024140597623627, 0.09808374959006032, 0.050357876138442954, 0.09599694087052178, 0.11866422805189912, 0.0980837495900604, 0.08743355842477483, 0.09068485179849745, 0.08302610153673333, 0.06701184001496889]","([293], [1], [1], [390])"
0.5,"[0.12066683671209258, 0.08834401553381005, 0.09828831283381753, 0.05046290240971275, 0.09619715187078755, 0.11891171389445404, 0.09828831283381761, 0.08761590965420235, 0.09087398391794715, 0.08319926058415816, 0.0671515997552]","([294], [4], [1], [391])"
0.5,"[0.12089896737724176, 0.08851396575084228, 0.09847739321460967, 0.050559979514084634, 0.09445847733504464, 0.11914046817352916, 0.09847739321460976, 0.08778445919059409, 0.09104880111632918, 0.08335931367103407, 0.06728078144208055]","([295], [9], [1], [392])"
0.5,"[0.12113655298952675, 0.08868790970756002, 0.09867091688375829, 0.05065933787876353, 0.09464410319819307, 0.11937459805646358, 0.09867091688375837, 0.08795696955142145, 0.09122772642586917, 0.0815579695948085, 0.06741299882987718]","([296], [6], [1], [393])"
0.5,"[0.12139139007605505, 0.08887448401533411, 0.098878492618441, 0.05076591081444541, 0.09484320765445242, 0.11962572848756334, 0.0967747751174953, 0.08814200616759693, 0.09141964379052275, 0.0817295445227867, 0.06755481673530683]","([297], [2], [1], [394])"
0.5,"[0.1216061026784926, 0.08903168191661252, 0.09728462221427883, 0.05085570368047366, 0.09501096281341595, 0.11983731805306679, 0.09694594676156962, 0.08829790848914093, 0.09158134347630671, 0.08187410471926793, 0.06767430519737437]","([298], [0], [1], [395])"
0.5,"[0.1192971502254395, 0.08926571122964355, 0.0975403452649409, 0.050989383345283294, 0.09526070930678744, 0.12015232328059587, 0.09720077956752518, 0.0885300090001157, 0.09182207484786828, 0.08208931957391288, 0.06785219435788722]","([299], [0], [2], [397])"
0.5,"[0.12227571547957321, 0.08896381173434591, 0.09721046069223091, 0.05081693561719789, 0.09493853453592352, 0.11974596427378827, 0.09687204341688295, 0.08823059767332896, 0.09151152964891232, 0.0818116908651141, 0.0676227160627019]","([300], [7], [1], [398])"
0.5,"[0.12247262721203442, 0.08910707827117423, 0.09736700755971957, 0.05089877076158046, 0.09509142271359214, 0.11993880211724649, 0.09702804530017975, 0.0867622922791376, 0.09165889900817283, 0.08194343968965091, 0.06773161508751165]","([301], [1], [1], [399])"
0.5,"[0.12270560937697897, 0.0873742681750078, 0.09755223079475446, 0.05099559652644724, 0.09527231705737978, 0.12016696413527646, 0.09721262372042737, 0.08692734194901812, 0.09183326359243528, 0.08209932235842754, 0.06786046231384704]","([302], [6], [1], [400])"
0.5,"[0.12294415874737928, 0.08754413063498959, 0.09774188001580793, 0.05109473598312195, 0.09545753394653433, 0.12040057817935264, 0.09545753394653436, 0.08709633554921128, 0.09201179469075271, 0.08225892990822363, 0.06799238839809238]","([303], [0], [1], [401])"
0.5,"[0.12070760770472323, 0.08776737402205884, 0.09799112834570708, 0.05122503097651037, 0.09570095704120592, 0.12070760770472339, 0.09570095704120594, 0.08731843702886839, 0.09224643091991043, 0.08246869568002586, 0.06816577353506068]","([304], [8], [1], [402])"
0.5,"[0.12089346988486409, 0.08790251575662857, 0.09814201232970043, 0.05130390583880046, 0.0958483146838224, 0.12089346988486424, 0.09584831468382245, 0.08745288750287974, 0.09084869749955643, 0.08259567865867919, 0.06827073327638208]","([305], [7], [1], [403])"
0.5,"[0.12107407574574, 0.08803383558346871, 0.09828862920356286, 0.051380550061926315, 0.0959915049438378, 0.12107407574574015, 0.09599150494383785, 0.08608960992470005, 0.090984418703001, 0.0827190704652258, 0.06837272467895952]","([306], [5], [1], [404])"
0.5,"[0.1214199609994178, 0.08828533125143452, 0.09856942083658851, 0.05152733437130726, 0.09626573413645323, 0.11856315411035122, 0.09626573413645327, 0.08633555131540999, 0.09124434361714945, 0.08295538287558803, 0.06856805234984663]","([307], [7], [1], [405])"
0.5,"[0.12158791514251033, 0.08840745192282927, 0.09870576697338077, 0.05159860954895466, 0.09639889369895827, 0.118727156575737, 0.0963988936989583, 0.08507172510191237, 0.0913705573419614, 0.08307013089668028, 0.06866289909811726]","([308], [8], [1], [406])"
0.5,"[0.12176311722340144, 0.0885348426221846, 0.098847997027654, 0.051672960554590947, 0.09653779966466927, 0.11889823644716974, 0.09653779966466931, 0.08519430918640286, 0.09006126793662833, 0.08318983078441942, 0.06876183888820994]","([309], [0], [1], [407])"
0.5,"[0.11964750637606093, 0.08874811682768927, 0.09908611489636435, 0.05179743708023841, 0.09677035243050534, 0.11918465393166665, 0.09677035243050539, 0.08539953628194068, 0.09027821919329791, 0.08339022923254598, 0.06892748131918489]","([310], [4], [1], [408])"
0.5,"[0.11986512451644861, 0.0889095343175469, 0.09926633541842196, 0.051891647668287105, 0.09512753376925154, 0.11940143022343352, 0.09694636098077468, 0.08555486328238172, 0.09044241967497454, 0.0835419016506493, 0.06905284849782997]","([311], [8], [1], [409])"
0.5,"[0.12002690277410133, 0.08902953277088045, 0.09940031212642896, 0.05196168422295945, 0.09525592446446061, 0.1195625826472158, 0.09707720649091377, 0.08567033403979658, 0.08921481789194222, 0.08365465557590118, 0.06914604699539965]","([312], [0], [1], [410])"
0.5,"[0.11803169682365884, 0.08923139377561976, 0.09962568730534715, 0.05207949948558906, 0.09547190287096592, 0.11983367272610575, 0.09729731437904536, 0.08586457856930714, 0.08941709900267936, 0.08384432985925534, 0.06930282520242634]","([313], [10], [1], [411])"
0.5,"[0.11818623256938975, 0.08934822205438564, 0.09975612455479795, 0.05214768578221007, 0.09559690168148507, 0.11999056775071994, 0.09742470315205982, 0.08597699876691646, 0.08953417042033522, 0.08395410499922869, 0.06808428826847143]","([314], [5], [1], [412])"
0.5,"[0.11850290599072472, 0.08958762563425308, 0.10002341552917889, 0.05228741259905109, 0.09585304825005198, 0.11763263153717825, 0.09768574721276793, 0.08620736934192948, 0.08977407223848269, 0.08417905534316669, 0.06826671632321524]","([315], [3], [1], [413])"
0.5,"[0.11850290599072472, 0.08958762563425308, 0.10002341552917889, 0.05228741259905109, 0.09585304825005198, 0.11763263153717825, 0.09768574721276793, 0.08620736934192948, 0.08977407223848269, 0.08417905534316669, 0.06826671632321524]","([316], [9], [1], [414])"
