tau,prob_actions,results
0.5,"[0.08791884334783594, 0.0888106787009902, 0.09159800773246206, 0.09178729885700848, 0.09071718885810953, 0.08810944290114288, 0.09027313253042199, 0.09088398667621966, 0.08780095582534485, 0.10053896461262135, 0.09156149995784311]","([1576], [7], [1], [1626])"
0.5,"[0.08792259619786034, 0.08881446961935355, 0.09160191762904925, 0.09179121683356094, 0.09072106115660047, 0.08811320388698336, 0.09027698587419587, 0.0908451807055895, 0.08780470364329451, 0.10054325615743057, 0.09156540829608174]","([1577], [3], [1], [1627])"
0.5,"[0.08792769634950182, 0.0888196215061563, 0.09160723120816043, 0.09173853410219747, 0.09072632363961375, 0.08811831509526055, 0.0902822225976049, 0.09085045038844158, 0.08780979695630824, 0.10054908839936955, 0.09157071975738541]","([1578], [8], [1], [1628])"
0.5,"[0.08792909673693446, 0.08882103609890572, 0.09160869019799694, 0.09173999518323996, 0.09072776859960598, 0.08811971851859778, 0.09028366048458666, 0.09085189732534835, 0.08779526888666066, 0.10055068980240413, 0.09157217816571941]","([1579], [2], [1], [1629])"
0.5,"[0.08793230732417776, 0.0888242792538569, 0.091575521774126, 0.09174334491921092, 0.09073108137577778, 0.08812293606608385, 0.09028695704487656, 0.09085521463387766, 0.08779847458739874, 0.10055436124648764, 0.0915755217741263]","([1580], [6], [1], [1630])"
0.5,"[0.08793526620147593, 0.08882726814555562, 0.09157860324373249, 0.09174643203598065, 0.09073413443039549, 0.08812590135794197, 0.09025634566491197, 0.09085827186551622, 0.08780142896129359, 0.10055774484946338, 0.09157860324373276]","([1581], [9], [1], [1631])"
0.5,"[0.0879441875602237, 0.08883628000120741, 0.09158789423252967, 0.09175574005163098, 0.09074333974470097, 0.08813484205733307, 0.09026550250577595, 0.09086748977402469, 0.08781033674175716, 0.10046649309828655, 0.09158789423252996]","([1582], [9], [1], [1632])"
0.5,"[0.08795299171908583, 0.08884517346811581, 0.09159706316561146, 0.09176492578788416, 0.09075242412879682, 0.08814366530276053, 0.09027453905322586, 0.09087658658687348, 0.08781912750071304, 0.10037644012132131, 0.09159706316561175]","([1583], [5], [1], [1633])"
0.5,"[0.08795478486285457, 0.08884698480126177, 0.0915989306029759, 0.0917667966475519, 0.09075427434606224, 0.08812507480944592, 0.09027637952759762, 0.09087843933550405, 0.08782091791532176, 0.10037848654844805, 0.09159893060297618]","([1584], [8], [1], [1634])"
0.5,"[0.08795616718055634, 0.08884838114098373, 0.09160037019291331, 0.09176823887571083, 0.09075570066118695, 0.08812645980346381, 0.09027779833201705, 0.0908798676020344, 0.08780658189830667, 0.1003800641199133, 0.0916003701929136]","([1585], [1], [1], [1635])"
0.5,"[0.08795808143238841, 0.08882855110846173, 0.09160236375609462, 0.09177023609233616, 0.09075767584123208, 0.08812837776149382, 0.0902797631111382, 0.09088184548441186, 0.08780849289460921, 0.10038224876173894, 0.0916023637560949]","([1586], [2], [1], [1636])"
0.5,"[0.08796125616007909, 0.08883175725457514, 0.0915695763750721, 0.09177354841458055, 0.0907609516164871, 0.0881315586357996, 0.0902830216367812, 0.09088512574140178, 0.08781166222310444, 0.10038587192290398, 0.09160567001921494]","([1587], [9], [1], [1637])"
0.5,"[0.08796994704229331, 0.08884053414536643, 0.09157862377204462, 0.09178261596470967, 0.09076991911848267, 0.08814026634449881, 0.09029194191760985, 0.09089410551223868, 0.08782033832491029, 0.10029698687547885, 0.09161472098236674]","([1588], [9], [1], [1638])"
0.5,"[0.08797852522466972, 0.08884919722099553, 0.09158755384604045, 0.09179156593052414, 0.09077877033354724, 0.08814886113516118, 0.09030074652385245, 0.09090296883704721, 0.08782890191854467, 0.10020925445332014, 0.09162365457629709]","([1589], [8], [1], [1639])"
0.5,"[0.08797988972706874, 0.08885057522707657, 0.09158897432264682, 0.09179298957125469, 0.09078017826633067, 0.08815022827938399, 0.09030214704272851, 0.09090437869608656, 0.08781475460647671, 0.10021080864813936, 0.09162507561280751]","([1590], [2], [1], [1640])"
0.5,"[0.08798302870334147, 0.08885374526796115, 0.09155656372672152, 0.09179626459259377, 0.09078341715224535, 0.0881533733330532, 0.09030536887328347, 0.09090762201326619, 0.08781788769100272, 0.10021438400327555, 0.09162834464325559]","([1591], [7], [1], [1641])"
0.5,"[0.08798672836296292, 0.08885748154094955, 0.0915604136524048, 0.09180012459762563, 0.0907872345673501, 0.08815708015561456, 0.09030916618660335, 0.09086939495501903, 0.08782158040649478, 0.10021859798767059, 0.09163219758730459]","([1592], [1], [1], [1642])"
0.5,"[0.08798861923653417, 0.08883790068665658, 0.09156238132604796, 0.09180209742276266, 0.09078918562503398, 0.08815897469012092, 0.09031110697038702, 0.09087134777836584, 0.08782346773096367, 0.10022075172951109, 0.09163416680361616]","([1593], [1], [1], [1643])"
0.5,"[0.08799048595653791, 0.08881856995352097, 0.09156432386509784, 0.09180404504750243, 0.09079111176037284, 0.08816084502429586, 0.09031302296306203, 0.0908732756568135, 0.08782533094720042, 0.10022287795996755, 0.09163611086562876]","([1594], [2], [1], [1644])"
0.5,"[0.08799358900810053, 0.088821702208097, 0.09153228718847606, 0.09180728258713348, 0.09079431357813936, 0.08816395408370087, 0.09031620792066265, 0.09087648037215244, 0.08782842817444574, 0.10022641239615895, 0.09163934248293286]","([1595], [4], [1], [1645])"
0.5,"[0.08799712151085914, 0.08882526795546122, 0.09153596175227827, 0.09181096819062637, 0.09075781351453681, 0.08816749342576569, 0.0903198336649609, 0.09088012860858906, 0.08783195404682245, 0.10023043598563026, 0.09164302134447003]","([1596], [3], [1], [1646])"
0.5,"[0.08800213753518965, 0.08883033118591216, 0.09154117949807929, 0.0917591994713542, 0.09076298690422223, 0.0881725191616601, 0.09032498208885717, 0.09088530897049674, 0.08783696065625388, 0.1002361493350777, 0.09164824519289701]","([1597], [7], [1], [1647])"
0.5,"[0.08800578146799215, 0.08883400941199543, 0.09154496997313019, 0.09176299897402823, 0.0907667451564022, 0.0881761701495094, 0.09032872220443093, 0.09084766496619544, 0.08784059774952424, 0.10024029984554016, 0.09165204010125155]","([1598], [0], [1], [1648])"
0.5,"[0.08798974827289763, 0.0888355711466808, 0.09154657936750318, 0.09176461220143156, 0.09076834086929558, 0.08817772031913765, 0.09033031021671907, 0.09084926210168895, 0.0878421420196658, 0.10024206210702287, 0.09165365137795693]","([1599], [8], [1], [1649])"
0.5,"[0.08799109519740077, 0.08883693101882359, 0.09154798073906463, 0.09176601691058373, 0.09076973032778166, 0.08817907012106867, 0.09033169296994426, 0.09085065279889651, 0.08782817894108275, 0.10024359658680429, 0.09165505438854926]","([1600], [6], [1], [1650])"
0.5,"[0.08799401749463677, 0.08883988140735312, 0.09155102116503586, 0.09176906457781613, 0.0907727449070576, 0.08818199866119321, 0.09030148171761962, 0.0908536700657116, 0.08783109582766072, 0.1002469258053414, 0.09165809837057386]","([1601], [10], [1], [1651])"
0.5,"[0.0879978265682113, 0.08884372709657458, 0.09155498421372223, 0.09177303706513737, 0.09077667426582263, 0.088185815872072, 0.09030539067640504, 0.09085760292755436, 0.08783489784870332, 0.10025126528121583, 0.09161877818458126]","([1602], [5], [1], [1652])"
0.5,"[0.08799959449531085, 0.08884551201830374, 0.09155682360617091, 0.09177488083839362, 0.09077849802157548, 0.0881674969991097, 0.09030720496379871, 0.0908594283092107, 0.08783666250247091, 0.10025327938696783, 0.09162061885868762]","([1603], [5], [1], [1653])"
0.5,"[0.08800133571108053, 0.08884726997193385, 0.09155863520753112, 0.09177669675437247, 0.09078029422249219, 0.08814945490309062, 0.09030899183941217, 0.0908612261114654, 0.08783840049436488, 0.10025526306191579, 0.09162243172234115]","([1604], [0], [1], [1654])"
0.5,"[0.08798552745984715, 0.08884881001801076, 0.0915602222514212, 0.09177828757806164, 0.09078186777490435, 0.0881509828534964, 0.09031055722244125, 0.09086280106672133, 0.08783992305306733, 0.10025700084997184, 0.09162401987205668]","([1605], [4], [1], [1655])"
0.5,"[0.08798900722734593, 0.08885232392774492, 0.09156384339565672, 0.09178191734663185, 0.09074590881895854, 0.08815446916464295, 0.09031412894327864, 0.09086639462842548, 0.08784339706201129, 0.10026096594585925, 0.09162764353944451]","([1606], [4], [1], [1656])"
0.5,"[0.08799243498152448, 0.08885578531382272, 0.09156741041336375, 0.09178549285976258, 0.09071048735429352, 0.08815790336465906, 0.09031764727633664, 0.09086993447588702, 0.08784681914371019, 0.1002648717740507, 0.09163121304258941]","([1607], [2], [1], [1657])"
0.5,"[0.08799550334415657, 0.08885888378213264, 0.09153573268320159, 0.09178869348918621, 0.09071365049746366, 0.08816097749729858, 0.09032079672087671, 0.09087310317909866, 0.0878498824286081, 0.10026836808581803, 0.09163440829215934]","([1608], [10], [1], [1658])"
0.5,"[0.0879992596957411, 0.08886267698969677, 0.09153964016007755, 0.09179261176445172, 0.0907175228812996, 0.08816474091264288, 0.09032465233457271, 0.09087698236964985, 0.08785363256392775, 0.10027264834138819, 0.09159563198655198]","([1609], [9], [1], [1659])"
0.5,"[0.08800773470652044, 0.08887123515425374, 0.09154845613693663, 0.09180145210443705, 0.09072625968189262, 0.08817323186054604, 0.09033335129868697, 0.09088573452742753, 0.08786209354968555, 0.1001859976237556, 0.09160445335585791]","([1610], [6], [1], [1660])"
0.5,"[0.08801061838226261, 0.08887414712359196, 0.09155145582853276, 0.09180446008574018, 0.09072923243326604, 0.08817612095899485, 0.09030354501339774, 0.09088871250417967, 0.08786497245332589, 0.10018928033444024, 0.09160745488226804]","([1611], [8], [1], [1661])"
0.5,"[0.08801194836203718, 0.08887549015265289, 0.09155283931596672, 0.091805847396469, 0.09073060349560282, 0.08817745343977539, 0.09030490964292369, 0.0908900859765128, 0.08785118864904606, 0.10019079435307714, 0.09160883921593634]","([1612], [6], [1], [1662])"
0.5,"[0.08801479283473268, 0.08887836253429814, 0.09155579822730177, 0.091808814484814, 0.09073353583296259, 0.08818030326145682, 0.09027550905705001, 0.09089302346821321, 0.08785402792612183, 0.10019403243590772, 0.09161179993714141]","([1613], [1], [1], [1663])"
0.5,"[0.08801663761119545, 0.08885926556551156, 0.09155771722269061, 0.09181073878338451, 0.09073543759385866, 0.08818215150699256, 0.0902774012177756, 0.09089492857194548, 0.08785586933297695, 0.10019613248735128, 0.09161372010631745]","([1614], [2], [1], [1664])"
0.5,"[0.08801967220897237, 0.08886232921503354, 0.09152639636101499, 0.09181390419246364, 0.09073856592919029, 0.08818519181128263, 0.09028051376113645, 0.09089806240613482, 0.08785889838785797, 0.10019958700423756, 0.09161687872267583]","([1615], [8], [1], [1665])"
0.5,"[0.08802098496177413, 0.0888636545354843, 0.09152776141419279, 0.09181527353362279, 0.09073991923241968, 0.08818650703269529, 0.09028186023283317, 0.09089941808814435, 0.08784529443141628, 0.10020108141208156, 0.09161824512533576]","([1616], [0], [1], [1666])"
0.5,"[0.08800539310719005, 0.0888651738129638, 0.09152932623917544, 0.09181684327412112, 0.09074147058788107, 0.08818801473317003, 0.09028340375698574, 0.09090097217051384, 0.08784679629827297, 0.10020279452243255, 0.09161981149729355]","([1617], [8], [1], [1667])"
0.5,"[0.08800668853373535, 0.08886648189535565, 0.09153067353750224, 0.09181819480465674, 0.09074280628908765, 0.08818931284787902, 0.0902847327155154, 0.09090231021956045, 0.08783336953621046, 0.10020426949294692, 0.09162116012755016]","([1618], [1], [1], [1668])"
0.5,"[0.08800850998464337, 0.08884762440848142, 0.0915325679233859, 0.0918200951412912, 0.09074468436869348, 0.08819113807851366, 0.09028660131449492, 0.09090419160037648, 0.0878351873999815, 0.10020634339392757, 0.09162305638621059]","([1619], [10], [1], [1669])"
0.5,"[0.08801221567282742, 0.08885136542843516, 0.09153642199562811, 0.09182396132016053, 0.09074850526629405, 0.0881948514564401, 0.09029040292404072, 0.09090801921419193, 0.08783888579024114, 0.10021056268434332, 0.09158480824739756]","([1620], [0], [1], [1670])"
0.5,"[0.08799684024546509, 0.08885286339555562, 0.09153796523078059, 0.09182550940300951, 0.09075003521776373, 0.08819633835522932, 0.09029192515224985, 0.09090955185494667, 0.08784036668771725, 0.10021225215897661, 0.0915863522983058]","([1621], [8], [1], [1671])"
0.5,"[0.0879981188472366, 0.08885415443541826, 0.09153929528540732, 0.09182684363567817, 0.09075135382369859, 0.08819761985572579, 0.09029323710180544, 0.09091087277867219, 0.08782711292860712, 0.10021370825174973, 0.09158768305600086]","([1622], [5], [1], [1672])"
0.5,"[0.08799983482688457, 0.08885588710791906, 0.09154108031865299, 0.09182863427617004, 0.09075312349193954, 0.0881798395401031, 0.09029499783668529, 0.09091264555756236, 0.08782882557360794, 0.10021566243765802, 0.09158946903281703]","([1623], [10], [1], [1673])"
0.5,"[0.08800348908299377, 0.08885957691221176, 0.09154488162751516, 0.09183244752591604, 0.09075689208033065, 0.0881835012710368, 0.09029874740108076, 0.09091642077022138, 0.08783247272843553, 0.10021982396474975, 0.09155174663550829]","([1624], [8], [1], [1674])"
0.5,"[0.08800475137986784, 0.08886085148856478, 0.09154619472111088, 0.09183376474427477, 0.0907581938712297, 0.08818476614995421, 0.09030004262048359, 0.09091772484935434, 0.08781938885834924, 0.10022126148923689, 0.09155305982757372]","([1625], [1], [1], [1675])"
0.5,"[0.08800655019227778, 0.08884222785311534, 0.09154806592043324, 0.091835641821513, 0.09076004896385685, 0.08818656864185642, 0.09030188834852369, 0.09091958320278615, 0.08782118388195916, 0.10022331000645988, 0.0915549311672185]","([1626], [3], [1], [1676])"
0.5,"[0.08801148085604556, 0.08884720533664318, 0.0915531950015148, 0.0917847609145091, 0.09076513389542173, 0.08819150939135584, 0.09030694761113618, 0.09092467707243222, 0.08782610416037553, 0.10022892512763275, 0.09156006063293305]","([1627], [5], [1], [1677])"
0.5,"[0.0880131717425354, 0.08884891227916594, 0.09155495393181598, 0.09178652429368071, 0.09076687768540412, 0.0881739916238658, 0.09030868259839205, 0.0909264239275761, 0.0878277914853874, 0.10023085073703895, 0.09156181969513752]","([1628], [2], [1], [1678])"
0.5,"[0.08801617241895245, 0.08885194144889676, 0.0915239818673859, 0.09178965361686493, 0.09076997224527428, 0.08817699778319428, 0.09031176153679141, 0.09092952392693489, 0.08783078584154402, 0.10023426795680404, 0.09156494135735718]","([1629], [2], [1], [1679])"
0.5,"[0.08801913904093531, 0.08885493624082509, 0.09149336130241197, 0.0917927474256132, 0.09077303168523453, 0.08817996982586346, 0.09031480553256767, 0.09093258874465145, 0.0878337462149946, 0.10023764639481815, 0.09156802759208456]","([1630], [6], [1], [1680])"
0.5,"[0.08802194638087965, 0.08885777023823155, 0.09149627945147165, 0.09179567512348956, 0.09077592685963062, 0.08818278229544996, 0.09028579143846244, 0.09093548900806468, 0.08783654764189898, 0.10024084343982129, 0.09157094812259968]","([1631], [4], [1], [1681])"
0.5,"[0.08802532684857403, 0.08886118280559725, 0.09149979335032936, 0.0917992005205865, 0.09074100826565967, 0.08818616894001995, 0.09028925884873644, 0.09093898136986198, 0.08783992098938671, 0.10024469317215326, 0.09157446488909485]","([1632], [0], [1], [1682])"
0.5,"[0.08801015998601763, 0.08886266063758742, 0.09150131506450689, 0.09180072721414288, 0.09074251736063907, 0.08818763554599383, 0.09029076043076453, 0.09094049375729121, 0.08784138183698241, 0.10024636032095476, 0.09157598784511932]","([1633], [5], [1], [1683])"
0.5,"[0.08801182609202028, 0.08886434288214104, 0.09150304726099766, 0.09180246507875628, 0.0907442351924541, 0.08817037417464824, 0.0902924697104427, 0.09094221533696516, 0.08784304474787341, 0.10024825806847279, 0.09157772145522833]","([1634], [1], [1], [1684])"
0.5,"[0.08801360304782306, 0.08884594708392943, 0.09150489470443816, 0.09180431856743243, 0.09074606731550452, 0.08817215433153144, 0.09029429271236328, 0.09094405145722803, 0.08784481829598652, 0.10025028207742478, 0.09157957040633831]","([1635], [10], [1], [1685])"
0.5,"[0.08801720876378483, 0.08884958689912215, 0.09150864345063182, 0.09180807958033675, 0.09074978497427608, 0.08817576654297658, 0.0902979918629629, 0.09094777722695693, 0.08784841709722316, 0.10025438910213166, 0.09154235449959722]","([1636], [10], [1], [1686])"
0.5,"[0.08802076543029617, 0.08885317720100412, 0.09151234120169928, 0.09181178943124774, 0.09075345206081135, 0.08817932961661162, 0.09030164069309751, 0.09095145231411418, 0.08785196694307208, 0.10025844025796066, 0.09150564485008524]","([1637], [2], [1], [1687])"
0.5,"[0.08802369923679466, 0.0888561387524904, 0.09148206054026509, 0.09181484959578, 0.09075647695006465, 0.08818226870818845, 0.0903046505230961, 0.09095448380288325, 0.08785489512337435, 0.10026178195650326, 0.09150869481055987]","([1638], [7], [1], [1688])"
0.5,"[0.0880272924048893, 0.0888597659011509, 0.09148579488026685, 0.09181859752038486, 0.09076018167140885, 0.0881858683491622, 0.09030833680067667, 0.09091737614467663, 0.08785848140080703, 0.10026587468879196, 0.09151243023778488]","([1639], [8], [1], [1689])"
0.5,"[0.08802853943065155, 0.08886102472002716, 0.09148709090039855, 0.09181989825511648, 0.09076146741224715, 0.08818711762136737, 0.0903096161405207, 0.09091866411238746, 0.08784555968140108, 0.10026729509064002, 0.09151372663524247]","([1640], [1], [1], [1690])"
0.5,"[0.08803029498603274, 0.088842853852472, 0.0914889154297589, 0.0918217294216623, 0.09076327747047999, 0.08818887633927741, 0.09031141718747222, 0.09092047730559803, 0.08784731158761251, 0.10026929472383389, 0.09151555169579995]","([1641], [9], [1], [1691])"
0.5,"[0.08803867059977648, 0.08885130677686442, 0.09149762011281824, 0.09183046577020049, 0.09077191311295203, 0.08819726704119236, 0.09032000983784483, 0.0909291279047972, 0.08785566979146041, 0.10018369013893529, 0.09152425891315814]","([1642], [2], [1], [1692])"
0.5,"[0.0880415724709094, 0.08885423543356155, 0.09146767467165684, 0.09183349262392199, 0.0907749050753766, 0.08820017413987395, 0.09032298690493919, 0.09093212504922941, 0.08785856563064443, 0.1001869923259904, 0.09152727567389626]","([1643], [5], [1], [1693])"
0.5,"[0.08804321525214233, 0.0888558933783976, 0.09146938138105734, 0.09183520615917587, 0.09077659885828271, 0.08818316072677736, 0.0903246722554347, 0.09093382176572719, 0.08786020499712459, 0.10018886173047918, 0.09152898349540102]","([1644], [1], [1], [1694])"
0.5,"[0.08804494971897144, 0.0888379436792079, 0.09147118334396193, 0.09183701532889295, 0.09077838717324972, 0.08818489795055694, 0.09032645166736814, 0.09093561317801314, 0.08786193585861948, 0.10019083546868059, 0.09153078663247774]","([1645], [7], [1], [1695])"
0.5,"[0.08804848978453017, 0.08884151562905547, 0.09147486116974077, 0.09184070786385402, 0.09078203714344035, 0.0881884436430814, 0.09033008346637093, 0.09089906198982184, 0.08786546856565208, 0.10019486388969823, 0.09153446685475461]","([1646], [6], [1], [1696])"
0.5,"[0.08805126158370342, 0.08884431239297697, 0.09147774083235831, 0.09184359904346143, 0.09078489499570012, 0.08819121984805413, 0.0903014467194062, 0.09090192352606725, 0.08786823460324937, 0.10019801806124135, 0.09153734839378126]","([1647], [6], [1], [1697])"
0.5,"[0.08805399637413631, 0.08884707181483167, 0.09148058204605532, 0.09184645162037479, 0.09078771469024872, 0.08819395898546076, 0.09027319232695827, 0.09090474685541336, 0.08787096370903417, 0.10020113011865267, 0.0915401914588338]","([1648], [7], [1], [1698])"
0.5,"[0.08805748356347434, 0.08885059041221857, 0.09148420493795668, 0.09185008900175456, 0.09079131014262713, 0.08819745171771728, 0.09027676740278395, 0.09086874409114874, 0.08787444364975676, 0.10020509836912393, 0.09154381671143788]","([1649], [9], [1], [1699])"
0.5,"[0.0880657561636161, 0.08885893752114214, 0.09149279946298866, 0.09185871789993048, 0.090799839573344, 0.08820573746723064, 0.09028524849455029, 0.09087728079643295, 0.08788269905413099, 0.10012056672990864, 0.0915524168367249]","([1650], [1], [1], [1700])"
0.5,"[0.08806747023256883, 0.08884120351561266, 0.09149458023424176, 0.09186050579324168, 0.09080160685716357, 0.08820745426071123, 0.09028700576261993, 0.09087904958753074, 0.08788440956014937, 0.10012251542781846, 0.09155419876834149]","([1651], [5], [1], [1701])"
0.5,"[0.088069089988657, 0.08884283750237183, 0.09149626302248329, 0.09186219531166576, 0.09080327690008787, 0.08819068437367807, 0.09028866634088883, 0.09088072105479858, 0.08788602594934579, 0.10012435690292269, 0.09155588265310008]","([1652], [0], [1], [1702])"
0.5,"[0.08805412274242208, 0.08884429565299543, 0.09149776472297748, 0.09186370301809595, 0.0908047672268104, 0.08819213182070959, 0.0902901482214639, 0.09088221265258861, 0.08788746839611072, 0.10012600021371239, 0.09155738533211323]","([1653], [7], [1], [1703])"
0.5,"[0.0880575581859103, 0.08884776192518644, 0.09150133452062253, 0.091867287092873, 0.09080830998706457, 0.08819557264864063, 0.09029367090378809, 0.09084674329936256, 0.08789089733755712, 0.10012990664313014, 0.09156095745586441]","([1654], [2], [1], [1704])"
0.5,"[0.08806042925190344, 0.0888506587553176, 0.091471713444624, 0.09187028237288404, 0.09081127073973669, 0.08819844821451588, 0.09029661487694915, 0.09084970530513069, 0.08789376296966923, 0.10013317132109512, 0.09156394274817398]","([1655], [9], [1], [1705])"
0.5,"[0.08806859781050565, 0.0888589006162653, 0.09148019843678296, 0.09187880433662803, 0.09081969446868146, 0.08820662957587176, 0.09030499086598838, 0.09085813259929769, 0.08790191606816859, 0.10004969892621035, 0.09157243629559977]","([1656], [2], [1], [1706])"
0.5,"[0.0880714375423389, 0.08886176583105264, 0.09145090362948756, 0.09188176692683568, 0.09082262290837372, 0.08820947375847643, 0.09030790270929734, 0.09086106227840995, 0.08790475042542496, 0.10005292498319332, 0.09157538900710946]","([1657], [2], [1], [1707])"
0.5,"[0.08807424593470138, 0.08886459942513762, 0.09142193212164813, 0.09188469682169931, 0.09082551902960931, 0.08821228655249132, 0.09031078241730843, 0.09086395962538725, 0.08790755350252474, 0.1000561154371953, 0.09157830913229709]","([1658], [10], [1], [1708])"
0.5,"[0.08807775946528308, 0.08886814448515372, 0.0914255792008929, 0.09188836236193582, 0.09082914231625029, 0.08821580558990338, 0.09031438516965123, 0.09086758444553224, 0.08791106038327423, 0.10006010695841405, 0.09154206962370891]","([1659], [7], [1], [1709])"
0.5,"[0.08808114549206539, 0.08887156089718722, 0.0914290939299419, 0.09189189488203883, 0.090832634116114, 0.08821919692367668, 0.09031785718039342, 0.09083263411611409, 0.08791444000154253, 0.10006395362985596, 0.09154558883106995]","([1660], [10], [1], [1710])"
0.5,"[0.08808461213475514, 0.08887505864855262, 0.09143269233909442, 0.09189551150582206, 0.09083620905017385, 0.08822266899970842, 0.09032141185418427, 0.09083620905017392, 0.08791790008314175, 0.10006789188442135, 0.0915098344499723]","([1661], [8], [1], [1711])"
0.5,"[0.08808584511079603, 0.08887630268897342, 0.09143397218033202, 0.09189679782543234, 0.0908374805420575, 0.08822390390821858, 0.0903226761401259, 0.09083748054205758, 0.08790513309298002, 0.10006929259800985, 0.09151111537101682]","([1662], [0], [1], [1712])"
0.5,"[0.08807107757157612, 0.08887774195195519, 0.09143545286221745, 0.09189828600231696, 0.09083895156435642, 0.0882253326062535, 0.09032413882568155, 0.09083895156435651, 0.08790655662883987, 0.10007091312028735, 0.09151259730215919]","([1663], [6], [1], [1713])"
0.5,"[0.08807377813614774, 0.08888046725165334, 0.09143825659019943, 0.09190110392236761, 0.09084173700154059, 0.08822803790081928, 0.09029624501002623, 0.09084173700154068, 0.08790925214862902, 0.10007398164141908, 0.09151540339565714]","([1664], [10], [1], [1714])"
0.5,"[0.08807719835094643, 0.08888391879302969, 0.09144180745953845, 0.09190467276569762, 0.09084526470592443, 0.08823146410606757, 0.09029975153103605, 0.09084526470592451, 0.08791266597430453, 0.10007786786635704, 0.09148012374117377]","([1665], [3], [1], [1715])"
0.5,"[0.08808205155950911, 0.0888888164533078, 0.09144684606398158, 0.09185463511576794, 0.09085027043981247, 0.08823632581494473, 0.09030472720618858, 0.09085027043981256, 0.08791751011684383, 0.10008338233292, 0.09148516445691143]","([1666], [0], [1], [1716])"
0.5,"[0.08806748279433654, 0.08889023653753314, 0.09144830701518708, 0.09185610258179523, 0.09085172186014932, 0.08823773547500537, 0.09030616991094825, 0.0908517218601494, 0.08791891468351745, 0.10008498126108824, 0.09148662602029005]","([1667], [10], [1], [1717])"
0.5,"[0.08807085758197764, 0.08889364285348725, 0.09145181135761314, 0.0918596225511405, 0.09085520334114977, 0.08824111678680979, 0.09030963048613967, 0.09085520334114985, 0.08792228377795817, 0.10008881656496091, 0.09145181135761347]","([1668], [1], [1], [1718])"
0.5,"[0.08807255188458002, 0.08887611503651861, 0.09145357070282936, 0.09186138974180737, 0.09085695120885183, 0.08824281436484994, 0.09031136785813937, 0.09085695120885191, 0.08792397522230541, 0.10009074206843653, 0.0914535707028297]","([1669], [6], [1], [1719])"
0.5,"[0.08807521727564047, 0.0888788047462799, 0.09145633841563638, 0.09186416979668008, 0.09085970086581475, 0.08824548490866324, 0.09028383741992661, 0.09085970086581484, 0.08792663611690357, 0.10009377117300357, 0.09145633841563672]","([1670], [8], [1], [1720])"
0.5,"[0.08807643483159046, 0.08888003341106092, 0.0914576027123642, 0.0918654397312881, 0.09086095691459699, 0.08824670481840101, 0.09028508550794546, 0.09086095691459707, 0.08791402757178296, 0.10009515487400844, 0.09145760271236453]","([1671], [6], [1], [1721])"
0.5,"[0.08807906540581444, 0.0888826879863212, 0.09146033427175056, 0.09186818347152115, 0.09086367065399484, 0.08824934047806969, 0.09025791510067581, 0.09086367065399492, 0.0879166532953979, 0.10009814441070869, 0.09146033427175089]","([1672], [4], [1], [1722])"
0.5,"[0.08808240262683256, 0.08888605565573422, 0.09146379960540789, 0.09187166425814583, 0.09082922445667595, 0.08825268415062709, 0.09026133487596451, 0.09086711338070977, 0.08791998436279591, 0.10010193702169819, 0.09146379960540821]","([1673], [0], [1], [1723])"
0.5,"[0.08806802804578251, 0.0888874567689652, 0.09146524135168448, 0.09187311243360366, 0.0908306562001278, 0.0882540752800064, 0.09026275766775797, 0.09086854572140572, 0.08792137024781971, 0.10010351493116186, 0.09146524135168481]","([1674], [9], [1], [1724])"
0.5,"[0.08807609827589966, 0.08889560208851613, 0.09147362288993176, 0.09188153134765646, 0.09083897958732622, 0.08826216255880767, 0.09027102901482399, 0.09087687258066049, 0.08792942703875575, 0.1000210517276899, 0.09147362288993209]","([1675], [6], [1], [1725])"
0.5,"[0.0880786949298366, 0.08889822290301244, 0.09147631970947363, 0.0918842401931296, 0.09084165769635455, 0.08826476469827998, 0.09024420844306502, 0.09087955180684765, 0.08793201936854059, 0.10002400054198604, 0.09147631970947397]","([1676], [7], [1], [1726])"
0.5,"[0.08808203272011694, 0.08890159174975322, 0.09147978625460185, 0.09188772219662747, 0.09084510019061892, 0.0882681095397759, 0.09024762829666343, 0.09084510019061899, 0.08793535160047039, 0.1000277910061508, 0.09147978625460218]","([1677], [10], [1], [1727])"
0.5,"[0.08808536454984874, 0.08890495458048553, 0.09148324660925408, 0.09189119798204416, 0.09084853653735679, 0.08827144840813136, 0.09025104204316652, 0.09084853653735686, 0.0879386778817776, 0.10003157470139248, 0.09144542016918593]","([1678], [8], [1], [1728])"
0.5,"[0.08808656728507903, 0.08890616850656244, 0.09148449573984735, 0.09189245268288729, 0.09084977700149147, 0.08827265368418796, 0.09025227434899155, 0.09084977700149154, 0.0879262244136005, 0.10003294055257161, 0.0914466687832894]","([1679], [4], [1], [1729])"
0.5,"[0.088089856616652, 0.08890948844371192, 0.09148791195697954, 0.09189588413396142, 0.09081582748313415, 0.08827594996460554, 0.09025564455247091, 0.09085316951693514, 0.08792950775764453, 0.10003667598601894, 0.09145008358788609]","([1680], [0], [1], [1730])"
0.5,"[0.08807567132914552, 0.08891087148201321, 0.09148933510414364, 0.09189731362736771, 0.09081724017563717, 0.08827732314785089, 0.0902570485310058, 0.090854582790315, 0.08793087555178182, 0.10003823211413128, 0.09145150614660812]","([1681], [9], [1], [1731])"
