tau,prob_actions,results
0.5,"[0.10527430089718039, 0.10527430089718039, 0.10527430089718039, 0.10527430089718039, 0.014247327329456296, 0.11165266672754448, 0.014247327329456296, 0.10527430089718039, 0.11336848100418324, 0.10527430089718039, 0.11483839222627745]","([214], [7], [1], [218])"
0.5,"[0.10527430089718039, 0.10527430089718039, 0.10527430089718039, 0.10527430089718039, 0.014247327329456296, 0.11165266672754448, 0.014247327329456296, 0.10527430089718039, 0.11336848100418324, 0.10527430089718039, 0.11483839222627745]","([215], [7], [1], [219])"
0.5,"[0.10527430089718039, 0.10527430089718039, 0.10527430089718039, 0.10527430089718039, 0.014247327329456296, 0.11165266672754448, 0.014247327329456296, 0.10527430089718039, 0.11336848100418324, 0.10527430089718039, 0.11483839222627745]","([216], [3], [1], [220])"
0.5,"[0.10527430089718039, 0.10527430089718039, 0.10527430089718039, 0.10527430089718039, 0.014247327329456296, 0.11165266672754448, 0.014247327329456296, 0.10527430089718039, 0.11336848100418324, 0.10527430089718039, 0.11483839222627745]","([217], [9], [1], [221])"
0.5,"[0.10527430089718039, 0.10527430089718039, 0.10527430089718039, 0.10527430089718039, 0.014247327329456296, 0.11165266672754448, 0.014247327329456296, 0.10527430089718039, 0.11336848100418324, 0.10527430089718039, 0.11483839222627745]","([218], [0], [1], [222])"
0.5,"[0.10527430089718039, 0.10527430089718039, 0.10527430089718039, 0.10527430089718039, 0.014247327329456296, 0.11165266672754448, 0.014247327329456296, 0.10527430089718039, 0.11336848100418324, 0.10527430089718039, 0.11483839222627745]","([219], [2], [1], [223])"
0.5,"[0.10527430089718039, 0.10527430089718039, 0.10527430089718039, 0.10527430089718039, 0.014247327329456296, 0.11165266672754448, 0.014247327329456296, 0.10527430089718039, 0.11336848100418324, 0.10527430089718039, 0.11483839222627745]","([220], [2], [1], [224])"
0.5,"[0.10527430089718039, 0.10527430089718039, 0.10527430089718039, 0.10527430089718039, 0.014247327329456296, 0.11165266672754448, 0.014247327329456296, 0.10527430089718039, 0.11336848100418324, 0.10527430089718039, 0.11483839222627745]","([221], [2], [1], [225])"
0.5,"[0.10527430089718039, 0.10527430089718039, 0.10527430089718039, 0.10527430089718039, 0.014247327329456296, 0.11165266672754448, 0.014247327329456296, 0.10527430089718039, 0.11336848100418324, 0.10527430089718039, 0.11483839222627745]","([222], [10], [1], [226])"
0.5,"[0.10531804245761893, 0.10531804245761893, 0.10531804245761893, 0.10531804245761893, 0.014253247105927458, 0.11169905850434247, 0.014253247105927458, 0.10531804245761893, 0.11341558570325423, 0.10531804245761893, 0.11447060683483473]","([223], [2], [1], [227])"
0.5,"[0.10531804245761893, 0.10531804245761893, 0.10531804245761893, 0.10531804245761893, 0.014253247105927458, 0.11169905850434247, 0.014253247105927458, 0.10531804245761893, 0.11341558570325423, 0.10531804245761893, 0.11447060683483473]","([224], [2], [1], [228])"
0.5,"[0.10531804245761893, 0.10531804245761893, 0.10531804245761893, 0.10531804245761893, 0.014253247105927458, 0.11169905850434247, 0.014253247105927458, 0.10531804245761893, 0.11341558570325423, 0.10531804245761893, 0.11447060683483473]","([225], [5], [1], [229])"
0.5,"[0.10533780086301614, 0.10533780086301614, 0.10533780086301614, 0.10533780086301614, 0.014255921115318194, 0.11153240700088471, 0.014255921115318194, 0.10533780086301614, 0.11343686326470899, 0.10533780086301614, 0.11449208232567304]","([226], [7], [1], [230])"
0.5,"[0.10533780086301614, 0.10533780086301614, 0.10533780086301614, 0.10533780086301614, 0.014255921115318194, 0.11153240700088471, 0.014255921115318194, 0.10533780086301614, 0.11343686326470899, 0.10533780086301614, 0.11449208232567304]","([227], [5], [1], [231])"
0.5,"[0.10535643790448689, 0.10535643790448689, 0.10535643790448689, 0.10535643790448689, 0.01425844336460433, 0.11137521359794209, 0.01425844336460433, 0.10535643790448689, 0.11345693324440911, 0.10535643790448689, 0.11451233900151869]","([228], [2], [1], [232])"
0.5,"[0.10535643790448689, 0.10535643790448689, 0.10535643790448689, 0.10535643790448689, 0.01425844336460433, 0.11137521359794209, 0.01425844336460433, 0.10535643790448689, 0.11345693324440911, 0.10535643790448689, 0.11451233900151869]","([229], [8], [1], [233])"
0.5,"[0.10538802838146562, 0.10538802838146562, 0.10538802838146562, 0.10538802838146562, 0.014262718670753826, 0.11140860876762651, 0.014262718670753826, 0.10538802838146562, 0.11319110878319895, 0.10538802838146562, 0.11454667481887318]","([230], [4], [1], [234])"
0.5,"[0.09658654917408796, 0.09658654917408796, 0.09658654917408796, 0.09658654917408796, 0.09658654917408796, 0.10210432090257726, 0.013071567989322214, 0.09658654917408796, 0.10373795546288732, 0.09658654917408796, 0.10498031142659751]","([231], [0], [1], [235])"
0.5,"[0.09658654917408796, 0.09658654917408796, 0.09658654917408796, 0.09658654917408796, 0.09658654917408796, 0.10210432090257726, 0.013071567989322214, 0.09658654917408796, 0.10373795546288732, 0.09658654917408796, 0.10498031142659751]","([232], [2], [1], [236])"
0.5,"[0.09658654917408796, 0.09658654917408796, 0.09658654917408796, 0.09658654917408796, 0.09658654917408796, 0.10210432090257726, 0.013071567989322214, 0.09658654917408796, 0.10373795546288732, 0.09658654917408796, 0.10498031142659751]","([233], [3], [1], [237])"
0.5,"[0.09658654917408796, 0.09658654917408796, 0.09658654917408796, 0.09658654917408796, 0.09658654917408796, 0.10210432090257726, 0.013071567989322214, 0.09658654917408796, 0.10373795546288732, 0.09658654917408796, 0.10498031142659751]","([234], [7], [1], [238])"
0.5,"[0.09658654917408796, 0.09658654917408796, 0.09658654917408796, 0.09658654917408796, 0.09658654917408796, 0.10210432090257726, 0.013071567989322214, 0.09658654917408796, 0.10373795546288732, 0.09658654917408796, 0.10498031142659751]","([235], [8], [1], [239])"
0.5,"[0.09661120414021777, 0.09661120414021777, 0.09661120414021777, 0.09661120414021777, 0.09661120414021777, 0.1021303843513192, 0.01307490467614658, 0.09661120414021777, 0.10350917298188499, 0.09661120414021777, 0.10500710900912481]","([236], [2], [1], [240])"
0.5,"[0.09661120414021777, 0.09661120414021777, 0.09661120414021777, 0.09661120414021777, 0.09661120414021777, 0.1021303843513192, 0.01307490467614658, 0.09661120414021777, 0.10350917298188499, 0.09661120414021777, 0.10500710900912481]","([237], [1], [1], [241])"
0.5,"[0.09661120414021777, 0.09661120414021777, 0.09661120414021777, 0.09661120414021777, 0.09661120414021777, 0.1021303843513192, 0.01307490467614658, 0.09661120414021777, 0.10350917298188499, 0.09661120414021777, 0.10500710900912481]","([238], [0], [1], [242])"
0.5,"[0.09661120414021777, 0.09661120414021777, 0.09661120414021777, 0.09661120414021777, 0.09661120414021777, 0.1021303843513192, 0.01307490467614658, 0.09661120414021777, 0.10350917298188499, 0.09661120414021777, 0.10500710900912481]","([239], [10], [1], [243])"
0.5,"[0.09664497585447303, 0.09664497585447303, 0.09664497585447303, 0.09664497585447303, 0.09664497585447303, 0.10216608536744655, 0.013079475180660702, 0.09664497585447303, 0.10354535597167226, 0.09664497585447303, 0.10469425249890926]","([240], [7], [1], [244])"
0.5,"[0.09664497585447303, 0.09664497585447303, 0.09664497585447303, 0.09664497585447303, 0.09664497585447303, 0.10216608536744655, 0.013079475180660702, 0.09664497585447303, 0.10354535597167226, 0.09664497585447303, 0.10469425249890926]","([241], [5], [1], [245])"
0.5,"[0.09665979258480592, 0.09665979258480592, 0.09665979258480592, 0.09665979258480592, 0.09665979258480592, 0.10202843762239598, 0.013081480407056945, 0.09665979258480592, 0.1035612306056415, 0.09665979258480592, 0.10471030327126413]","([242], [7], [1], [246])"
0.5,"[0.09665979258480592, 0.09665979258480592, 0.09665979258480592, 0.09665979258480592, 0.09665979258480592, 0.10202843762239598, 0.013081480407056945, 0.09665979258480592, 0.1035612306056415, 0.09665979258480592, 0.10471030327126413]","([243], [1], [1], [247])"
0.5,"[0.09665979258480592, 0.09665979258480592, 0.09665979258480592, 0.09665979258480592, 0.09665979258480592, 0.10202843762239598, 0.013081480407056945, 0.09665979258480592, 0.1035612306056415, 0.09665979258480592, 0.10471030327126413]","([244], [2], [1], [248])"
0.5,"[0.09665979258480592, 0.09665979258480592, 0.09665979258480592, 0.09665979258480592, 0.09665979258480592, 0.10202843762239598, 0.013081480407056945, 0.09665979258480592, 0.1035612306056415, 0.09665979258480592, 0.10471030327126413]","([245], [4], [1], [249])"
0.5,"[0.09665979258480592, 0.09665979258480592, 0.09665979258480592, 0.09665979258480592, 0.09665979258480592, 0.10202843762239598, 0.013081480407056945, 0.09665979258480592, 0.1035612306056415, 0.09665979258480592, 0.10471030327126413]","([246], [5], [1], [250])"
0.5,"[0.09667381316256568, 0.09667381316256568, 0.09667381316256568, 0.09667381316256568, 0.09667381316256568, 0.10189818615195848, 0.013083377885919201, 0.09667381316256568, 0.10357625224233008, 0.09667381316256568, 0.10472549158183259]","([247], [4], [1], [251])"
0.5,"[0.09667381316256568, 0.09667381316256568, 0.09667381316256568, 0.09667381316256568, 0.09667381316256568, 0.10189818615195848, 0.013083377885919201, 0.09667381316256568, 0.10357625224233008, 0.09667381316256568, 0.10472549158183259]","([248], [7], [1], [252])"
0.5,"[0.09667381316256568, 0.09667381316256568, 0.09667381316256568, 0.09667381316256568, 0.09667381316256568, 0.10189818615195848, 0.013083377885919201, 0.09667381316256568, 0.10357625224233008, 0.09667381316256568, 0.10472549158183259]","([249], [9], [1], [253])"
0.5,"[0.09667381316256568, 0.09667381316256568, 0.09667381316256568, 0.09667381316256568, 0.09667381316256568, 0.10189818615195848, 0.013083377885919201, 0.09667381316256568, 0.10357625224233008, 0.09667381316256568, 0.10472549158183259]","([250], [4], [1], [254])"
0.5,"[0.09667381316256568, 0.09667381316256568, 0.09667381316256568, 0.09667381316256568, 0.09667381316256568, 0.10189818615195848, 0.013083377885919201, 0.09667381316256568, 0.10357625224233008, 0.09667381316256568, 0.10472549158183259]","([251], [7], [1], [255])"
0.5,"[0.09667381316256568, 0.09667381316256568, 0.09667381316256568, 0.09667381316256568, 0.09667381316256568, 0.10189818615195848, 0.013083377885919201, 0.09667381316256568, 0.10357625224233008, 0.09667381316256568, 0.10472549158183259]","([252], [10], [1], [256])"
0.5,"[0.09670492672020416, 0.09670492672020416, 0.09670492672020416, 0.09670492672020416, 0.09670492672020416, 0.10193098112491321, 0.013087588648054704, 0.09670492672020416, 0.10360958728507533, 0.09670492672020416, 0.1044373559005278]","([253], [4], [1], [257])"
0.5,"[0.09670492672020416, 0.09670492672020416, 0.09670492672020416, 0.09670492672020416, 0.09670492672020416, 0.10193098112491321, 0.013087588648054704, 0.09670492672020416, 0.10360958728507533, 0.09670492672020416, 0.1044373559005278]","([254], [4], [1], [258])"
0.5,"[0.09670492672020416, 0.09670492672020416, 0.09670492672020416, 0.09670492672020416, 0.09670492672020416, 0.10193098112491321, 0.013087588648054704, 0.09670492672020416, 0.10360958728507533, 0.09670492672020416, 0.1044373559005278]","([255], [4], [1], [259])"
0.5,"[0.09670492672020416, 0.09670492672020416, 0.09670492672020416, 0.09670492672020416, 0.09670492672020416, 0.10193098112491321, 0.013087588648054704, 0.09670492672020416, 0.10360958728507533, 0.09670492672020416, 0.1044373559005278]","([256], [6], [1], [260])"
0.5,"[0.08924269049833654, 0.08924269049833654, 0.08924269049833654, 0.08924269049833654, 0.08924269049833654, 0.09406547638510229, 0.08924269049833654, 0.08924269049833654, 0.0956145528913425, 0.08924269049833654, 0.09637844673686287]","([257], [8], [1], [261])"
0.5,"[0.08926228813327475, 0.08926228813327475, 0.08926228813327475, 0.08926228813327475, 0.08926228813327475, 0.09408613310058443, 0.08926228813327475, 0.08926228813327475, 0.0954159504541358, 0.08926228813327475, 0.0963996113790819]","([258], [10], [1], [262])"
0.5,"[0.08928677520188673, 0.08928677520188673, 0.08928677520188673, 0.08928677520188673, 0.08928677520188673, 0.09411194348081162, 0.08928677520188673, 0.08928677520188673, 0.09544212563936026, 0.08928677520188673, 0.0961517292647344]","([259], [9], [1], [263])"
0.5,"[0.08928677520188673, 0.08928677520188673, 0.08928677520188673, 0.08928677520188673, 0.08928677520188673, 0.09411194348081162, 0.08928677520188673, 0.08928677520188673, 0.09544212563936026, 0.08928677520188673, 0.0961517292647344]","([260], [4], [1], [264])"
0.5,"[0.08928677520188673, 0.08928677520188673, 0.08928677520188673, 0.08928677520188673, 0.08928677520188673, 0.09411194348081162, 0.08928677520188673, 0.08928677520188673, 0.09544212563936026, 0.08928677520188673, 0.0961517292647344]","([261], [6], [1], [265])"
0.5,"[0.08928677520188673, 0.08928677520188673, 0.08928677520188673, 0.08928677520188673, 0.08928677520188673, 0.09411194348081162, 0.08928677520188673, 0.08928677520188673, 0.09544212563936026, 0.08928677520188673, 0.0961517292647344]","([262], [8], [1], [266])"
0.5,"[0.08930508554326852, 0.08930508554326852, 0.08930508554326852, 0.08930508554326852, 0.08930508554326852, 0.09413124333579398, 0.08930508554326852, 0.08930508554326852, 0.09525662489256215, 0.08930508554326852, 0.09617144742549569]","([263], [7], [1], [267])"
0.5,"[0.08930508554326852, 0.08930508554326852, 0.08930508554326852, 0.08930508554326852, 0.08930508554326852, 0.09413124333579398, 0.08930508554326852, 0.08930508554326852, 0.09525662489256215, 0.08930508554326852, 0.09617144742549569]","([264], [7], [1], [268])"
0.5,"[0.08930508554326852, 0.08930508554326852, 0.08930508554326852, 0.08930508554326852, 0.08930508554326852, 0.09413124333579398, 0.08930508554326852, 0.08930508554326852, 0.09525662489256215, 0.08930508554326852, 0.09617144742549569]","([265], [9], [1], [269])"
0.5,"[0.08930508554326852, 0.08930508554326852, 0.08930508554326852, 0.08930508554326852, 0.08930508554326852, 0.09413124333579398, 0.08930508554326852, 0.08930508554326852, 0.09525662489256215, 0.08930508554326852, 0.09617144742549569]","([266], [4], [1], [270])"
0.5,"[0.08930508554326852, 0.08930508554326852, 0.08930508554326852, 0.08930508554326852, 0.08930508554326852, 0.09413124333579398, 0.08930508554326852, 0.08930508554326852, 0.09525662489256215, 0.08930508554326852, 0.09617144742549569]","([267], [1], [1], [271])"
0.5,"[0.08930508554326852, 0.08930508554326852, 0.08930508554326852, 0.08930508554326852, 0.08930508554326852, 0.09413124333579398, 0.08930508554326852, 0.08930508554326852, 0.09525662489256215, 0.08930508554326852, 0.09617144742549569]","([268], [8], [1], [272])"
0.5,"[0.0893222225635507, 0.0893222225635507, 0.0893222225635507, 0.0893222225635507, 0.0893222225635507, 0.09414930646194652, 0.0893222225635507, 0.0893222225635507, 0.0950830109771276, 0.0893222225635507, 0.09618990205252025]","([269], [7], [1], [273])"
0.5,"[0.0893222225635507, 0.0893222225635507, 0.0893222225635507, 0.0893222225635507, 0.0893222225635507, 0.09414930646194652, 0.0893222225635507, 0.0893222225635507, 0.0950830109771276, 0.0893222225635507, 0.09618990205252025]","([270], [6], [1], [274])"
0.5,"[0.0893222225635507, 0.0893222225635507, 0.0893222225635507, 0.0893222225635507, 0.0893222225635507, 0.09414930646194652, 0.0893222225635507, 0.0893222225635507, 0.0950830109771276, 0.0893222225635507, 0.09618990205252025]","([271], [1], [1], [275])"
0.5,"[0.0893222225635507, 0.0893222225635507, 0.0893222225635507, 0.0893222225635507, 0.0893222225635507, 0.09414930646194652, 0.0893222225635507, 0.0893222225635507, 0.0950830109771276, 0.0893222225635507, 0.09618990205252025]","([272], [7], [1], [276])"
0.5,"[0.0893222225635507, 0.0893222225635507, 0.0893222225635507, 0.0893222225635507, 0.0893222225635507, 0.09414930646194652, 0.0893222225635507, 0.0893222225635507, 0.0950830109771276, 0.0893222225635507, 0.09618990205252025]","([273], [10], [1], [277])"
0.5,"[0.08934492817751274, 0.08934492817751274, 0.08934492817751274, 0.08934492817751274, 0.08934492817751274, 0.09417323911550089, 0.08934492817751274, 0.08934492817751274, 0.09510718097737653, 0.08934492817751274, 0.0959601544870205]","([274], [5], [1], [278])"
0.5,"[0.089356276753023, 0.089356276753023, 0.089356276753023, 0.089356276753023, 0.089356276753023, 0.09405818117539376, 0.089356276753023, 0.089356276753023, 0.09511926147312381, 0.089356276753023, 0.09597234332729813]","([275], [10], [1], [279])"
0.5,"[0.08937737823419992, 0.08937737823419992, 0.08937737823419992, 0.08937737823419992, 0.08937737823419992, 0.09408039301111171, 0.08937737823419992, 0.08937737823419992, 0.09514172388291159, 0.08937737823419992, 0.09575885723237718]","([276], [0], [1], [280])"
0.5,"[0.08937737823419992, 0.08937737823419992, 0.08937737823419992, 0.08937737823419992, 0.08937737823419992, 0.09408039301111171, 0.08937737823419992, 0.08937737823419992, 0.09514172388291159, 0.08937737823419992, 0.09575885723237718]","([277], [6], [1], [281])"
0.5,"[0.08937737823419992, 0.08937737823419992, 0.08937737823419992, 0.08937737823419992, 0.08937737823419992, 0.09408039301111171, 0.08937737823419992, 0.08937737823419992, 0.09514172388291159, 0.08937737823419992, 0.09575885723237718]","([278], [8], [1], [282])"
0.5,"[0.08939347103722443, 0.08939347103722443, 0.08939347103722443, 0.08939347103722443, 0.08939347103722443, 0.0940973326133143, 0.08939347103722443, 0.08939347103722443, 0.09497880003920134, 0.08939347103722443, 0.09577609904968867]","([279], [2], [1], [283])"
0.5,"[0.08939347103722443, 0.08939347103722443, 0.08939347103722443, 0.08939347103722443, 0.08939347103722443, 0.0940973326133143, 0.08939347103722443, 0.08939347103722443, 0.09497880003920134, 0.08939347103722443, 0.09577609904968867]","([280], [4], [1], [284])"
0.5,"[0.08939347103722443, 0.08939347103722443, 0.08939347103722443, 0.08939347103722443, 0.08939347103722443, 0.0940973326133143, 0.08939347103722443, 0.08939347103722443, 0.09497880003920134, 0.08939347103722443, 0.09577609904968867]","([281], [0], [1], [285])"
0.5,"[0.08939347103722443, 0.08939347103722443, 0.08939347103722443, 0.08939347103722443, 0.08939347103722443, 0.0940973326133143, 0.08939347103722443, 0.08939347103722443, 0.09497880003920134, 0.08939347103722443, 0.09577609904968867]","([282], [10], [1], [286])"
0.5,"[0.08941313495801215, 0.08941313495801215, 0.08941313495801215, 0.08941313495801215, 0.08941313495801215, 0.09411803124458315, 0.08941313495801215, 0.08941313495801215, 0.09499969256724408, 0.08941313495801215, 0.09557719652407541]","([283], [1], [1], [287])"
0.5,"[0.08941313495801215, 0.08941313495801215, 0.08941313495801215, 0.08941313495801215, 0.08941313495801215, 0.09411803124458315, 0.08941313495801215, 0.08941313495801215, 0.09499969256724408, 0.08941313495801215, 0.09557719652407541]","([284], [10], [1], [288])"
0.5,"[0.0894314971674418, 0.0894314971674418, 0.0894314971674418, 0.0894314971674418, 0.0894314971674418, 0.09413735966877532, 0.0894314971674418, 0.0894314971674418, 0.09501920205264006, 0.0894314971674418, 0.09539146093905021]","([285], [7], [1], [289])"
0.5,"[0.0894314971674418, 0.0894314971674418, 0.0894314971674418, 0.0894314971674418, 0.0894314971674418, 0.09413735966877532, 0.0894314971674418, 0.0894314971674418, 0.09501920205264006, 0.0894314971674418, 0.09539146093905021]","([286], [10], [1], [290])"
0.5,"[0.08944868274173876, 0.08944868274173876, 0.08944868274173876, 0.08944868274173876, 0.08944868274173876, 0.09415544954359513, 0.08944868274173876, 0.08944868274173876, 0.0950374613864121, 0.08944868274173876, 0.09521762713608256]","([287], [8], [1], [291])"
0.5,"[0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.09417138864839428, 0.0894638250615437, 0.0894638250615437, 0.09488426480764611, 0.0894638250615437, 0.09523374605161007]","([288], [2], [1], [292])"
0.5,"[0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.09417138864839428, 0.0894638250615437, 0.0894638250615437, 0.09488426480764611, 0.0894638250615437, 0.09523374605161007]","([289], [0], [1], [293])"
0.5,"[0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.09417138864839428, 0.0894638250615437, 0.0894638250615437, 0.09488426480764611, 0.0894638250615437, 0.09523374605161007]","([290], [0], [1], [294])"
0.5,"[0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.09417138864839428, 0.0894638250615437, 0.0894638250615437, 0.09488426480764611, 0.0894638250615437, 0.09523374605161007]","([291], [7], [1], [295])"
0.5,"[0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.09417138864839428, 0.0894638250615437, 0.0894638250615437, 0.09488426480764611, 0.0894638250615437, 0.09523374605161007]","([292], [4], [1], [296])"
0.5,"[0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.09417138864839428, 0.0894638250615437, 0.0894638250615437, 0.09488426480764611, 0.0894638250615437, 0.09523374605161007]","([293], [1], [1], [297])"
0.5,"[0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.09417138864839428, 0.0894638250615437, 0.0894638250615437, 0.09488426480764611, 0.0894638250615437, 0.09523374605161007]","([294], [4], [1], [298])"
0.5,"[0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.0894638250615437, 0.09417138864839428, 0.0894638250615437, 0.0894638250615437, 0.09488426480764611, 0.0894638250615437, 0.09523374605161007]","([295], [10], [1], [299])"
0.5,"[0.08947994901271905, 0.08947994901271905, 0.08947994901271905, 0.08947994901271905, 0.08947994901271905, 0.09418836103775544, 0.08947994901271905, 0.08947994901271905, 0.09490136567776893, 0.08947994901271905, 0.09507068118272331]","([296], [7], [1], [300])"
0.5,"[0.08947994901271905, 0.08947994901271905, 0.08947994901271905, 0.08947994901271905, 0.08947994901271905, 0.09418836103775544, 0.08947994901271905, 0.08947994901271905, 0.09490136567776893, 0.08947994901271905, 0.09507068118272331]","([297], [2], [1], [301])"
0.5,"[0.08947994901271905, 0.08947994901271905, 0.08947994901271905, 0.08947994901271905, 0.08947994901271905, 0.09418836103775544, 0.08947994901271905, 0.08947994901271905, 0.09490136567776893, 0.08947994901271905, 0.09507068118272331]","([298], [0], [1], [302])"
0.5,"[0.08947994901271905, 0.08947994901271905, 0.08947994901271905, 0.08947994901271905, 0.08947994901271905, 0.09418836103775544, 0.08947994901271905, 0.08947994901271905, 0.09490136567776893, 0.08947994901271905, 0.09507068118272331]","([299], [0], [1], [303])"
0.5,"[0.08947994901271905, 0.08947994901271905, 0.08947994901271905, 0.08947994901271905, 0.08947994901271905, 0.09418836103775544, 0.08947994901271905, 0.08947994901271905, 0.09490136567776893, 0.08947994901271905, 0.09507068118272331]","([300], [8], [1], [304])"
0.5,"[0.0894942111804164, 0.0894942111804164, 0.0894942111804164, 0.0894942111804164, 0.0894942111804164, 0.09420337367706826, 0.0894942111804164, 0.0894942111804164, 0.09475710242496445, 0.0894942111804164, 0.09508583445463606]","([301], [1], [1], [305])"
0.5,"[0.0894942111804164, 0.0894942111804164, 0.0894942111804164, 0.0894942111804164, 0.0894942111804164, 0.09420337367706826, 0.0894942111804164, 0.0894942111804164, 0.09475710242496445, 0.0894942111804164, 0.09508583445463606]","([302], [7], [1], [306])"
0.5,"[0.0894942111804164, 0.0894942111804164, 0.0894942111804164, 0.0894942111804164, 0.0894942111804164, 0.09420337367706826, 0.0894942111804164, 0.0894942111804164, 0.09475710242496445, 0.0894942111804164, 0.09508583445463606]","([303], [1], [1], [307])"
0.5,"[0.0894942111804164, 0.0894942111804164, 0.0894942111804164, 0.0894942111804164, 0.0894942111804164, 0.09420337367706826, 0.0894942111804164, 0.0894942111804164, 0.09475710242496445, 0.0894942111804164, 0.09508583445463606]","([304], [8], [1], [308])"
0.5,"[0.08950766317887524, 0.08950766317887524, 0.08950766317887524, 0.08950766317887524, 0.08950766317887524, 0.09421753351624454, 0.08950766317887524, 0.08950766317887524, 0.09462103411504322, 0.08950766317887524, 0.09510012693771033]","([305], [7], [1], [309])"
0.5,"[0.08950766317887524, 0.08950766317887524, 0.08950766317887524, 0.08950766317887524, 0.08950766317887524, 0.09421753351624454, 0.08950766317887524, 0.08950766317887524, 0.09462103411504322, 0.08950766317887524, 0.09510012693771033]","([306], [6], [1], [310])"
0.5,"[0.08950766317887524, 0.08950766317887524, 0.08950766317887524, 0.08950766317887524, 0.08950766317887524, 0.09421753351624454, 0.08950766317887524, 0.08950766317887524, 0.09462103411504322, 0.08950766317887524, 0.09510012693771033]","([307], [7], [1], [311])"
0.5,"[0.08950766317887524, 0.08950766317887524, 0.08950766317887524, 0.08950766317887524, 0.08950766317887524, 0.09421753351624454, 0.08950766317887524, 0.08950766317887524, 0.09462103411504322, 0.08950766317887524, 0.09510012693771033]","([308], [8], [1], [312])"
0.5,"[0.08952037211900135, 0.08952037211900135, 0.08952037211900135, 0.08952037211900135, 0.08952037211900135, 0.0942309111975487, 0.08952037211900135, 0.08952037211900135, 0.09449248191448045, 0.08952037211900135, 0.09511362993596001]","([309], [1], [1], [313])"
0.5,"[0.08952037211900135, 0.08952037211900135, 0.08952037211900135, 0.08952037211900135, 0.08952037211900135, 0.0942309111975487, 0.08952037211900135, 0.08952037211900135, 0.09449248191448045, 0.08952037211900135, 0.09511362993596001]","([310], [5], [1], [314])"
0.5,"[0.08953118134852632, 0.08953118134852632, 0.08953118134852632, 0.08953118134852632, 0.08953118134852632, 0.09412154317610588, 0.08953118134852632, 0.08953118134852632, 0.09450389150652325, 0.08953118134852632, 0.09512511452916037]","([311], [9], [1], [315])"
0.5,"[0.08953118134852632, 0.08953118134852632, 0.08953118134852632, 0.08953118134852632, 0.08953118134852632, 0.09412154317610588, 0.08953118134852632, 0.08953118134852632, 0.09450389150652325, 0.08953118134852632, 0.09512511452916037]","([312], [0], [1], [316])"
0.5,"[0.08953118134852632, 0.08953118134852632, 0.08953118134852632, 0.08953118134852632, 0.08953118134852632, 0.09412154317610588, 0.08953118134852632, 0.08953118134852632, 0.09450389150652325, 0.08953118134852632, 0.09512511452916037]","([313], [10], [1], [317])"
0.5,"[0.0895463516151329, 0.0895463516151329, 0.0895463516151329, 0.0895463516151329, 0.0895463516151329, 0.0941374912389137, 0.0895463516151329, 0.0895463516151329, 0.09451990435487306, 0.0895463516151329, 0.09497179148514995]","([314], [5], [1], [318])"
0.5,"[0.08955662661221869, 0.08955662661221869, 0.08955662661221869, 0.08955662661221869, 0.08955662661221869, 0.09403354803553621, 0.08955662661221869, 0.08955662661221869, 0.09453075004232184, 0.08955662661221869, 0.09498268902439236]","([315], [3], [1], [319])"
0.5,"[0.08955662661221869, 0.08955662661221869, 0.08955662661221869, 0.08955662661221869, 0.08955662661221869, 0.09403354803553621, 0.08955662661221869, 0.08955662661221869, 0.09453075004232184, 0.08955662661221869, 0.09498268902439236]","([316], [9], [1], [320])"
0.5,"[0.08955662661221869, 0.08955662661221869, 0.08955662661221869, 0.08955662661221869, 0.08955662661221869, 0.09403354803553621, 0.08955662661221869, 0.08955662661221869, 0.09453075004232184, 0.08955662661221869, 0.09498268902439236]","([317], [10], [1], [321])"
0.5,"[0.08957091323555463, 0.08957091323555463, 0.08957091323555463, 0.08957091323555463, 0.08957091323555463, 0.09404854884488495, 0.08957091323555463, 0.08957091323555463, 0.09454583016838963, 0.08957091323555463, 0.09483831510228821]","([318], [8], [1], [322])"
0.5,"[0.08958295260043794, 0.08958295260043794, 0.08958295260043794, 0.08958295260043794, 0.08958295260043794, 0.09406119005569086, 0.08958295260043794, 0.08958295260043794, 0.09442412667400815, 0.08958295260043794, 0.09485106246679739]","([319], [10], [1], [323])"
0.5,"[0.08959643129182314, 0.08959643129182314, 0.08959643129182314, 0.08959643129182314, 0.08959643129182314, 0.09407534254470001, 0.08959643129182314, 0.08959643129182314, 0.09443833377062433, 0.08959643129182314, 0.09471487335009045]","([320], [0], [1], [324])"
