tau,prob_actions,results
0.5,"[0.06035920034602336, 0.08940445638027737, 0.006361812911645075, 0.1532593474218425, 0.09727928935166502, 0.0946620694091109, 0.0915586776374372, 0.08423804997117079, 0.006361812911645075, 0.1524419661782687, 0.1640733174809142]","([214], [7], [1], [304])"
0.5,"[0.0604766944892722, 0.08957848950107435, 0.006374196703234063, 0.15355767933507156, 0.09746865148192364, 0.09484633690569179, 0.09173690412692574, 0.08245544408637279, 0.006374196703234063, 0.1527387069917421, 0.1643926996754579]","([215], [7], [1], [305])"
0.5,"[0.06058313750052544, 0.08973615361030741, 0.006385415714080185, 0.15382795108070052, 0.09764020280188491, 0.09501327277730051, 0.0918983671896937, 0.08084050454122634, 0.006385415714080185, 0.15300753729148694, 0.16468204177871404]","([216], [5], [1], [306])"
0.5,"[0.06077243790693423, 0.09001654665445845, 0.006405367830124917, 0.15430860782543174, 0.09794529314277511, 0.09218551636973021, 0.09218551636973017, 0.08109310189744304, 0.006405367830124917, 0.1534856305396723, 0.16519661363357496]","([217], [9], [1], [307])"
0.5,"[0.06108233518586246, 0.09047556860301761, 0.006438030763017784, 0.1550954746902025, 0.09844474619870246, 0.09265559855934587, 0.09265559855934583, 0.08150662046742951, 0.006438030763017784, 0.1491689944344837, 0.16603900177557446]","([218], [0], [2], [309])"
0.5,"[0.0672598043245982, 0.0898802980550241, 0.006395672697083806, 0.15407504708045466, 0.09779704363190334, 0.09204598482847122, 0.09204598482847119, 0.08097035977982187, 0.006395672697083806, 0.14818755922018545, 0.16494657285690228]","([219], [3], [2], [311])"
0.5,"[0.06688660491005602, 0.08938158600925108, 0.00636018550930318, 0.15876876720566696, 0.09725440453573167, 0.09153525619947964, 0.09153525619947961, 0.08052108563802886, 0.00636018550930318, 0.14736532206236513, 0.1640313462213347]","([220], [3], [1], [312])"
0.5,"[0.06741599869992605, 0.0900890229710413, 0.006410525076030692, 0.1521105941516618, 0.09802415324502793, 0.09225973902008819, 0.09225973902008815, 0.0811583935526358, 0.006410525076030692, 0.14853168842894812, 0.16532962075852145]","([221], [3], [1], [313])"
0.5,"[0.06788682161206015, 0.09071819077934358, 0.006455295192068576, 0.14618906562834968, 0.09870873877636048, 0.09290406677367553, 0.09290406677367549, 0.08172519122579137, 0.006455295192068576, 0.14956901077733586, 0.16648425726927066]","([222], [10], [1], [314])"
0.5,"[0.06844254310202239, 0.09146080984662981, 0.006508138235491382, 0.14738576925120336, 0.09951676846581271, 0.09366457942082891, 0.09366457942082888, 0.0823941936029387, 0.006508138235491382, 0.15079338262959818, 0.1596610977891543]","([223], [3], [2], [316])"
0.5,"[0.0680970309061246, 0.0909990966516424, 0.006475283799770034, 0.15168994326005933, 0.09901438711580911, 0.09319174113857379, 0.09319174113857374, 0.0819782505729063, 0.006475283799770034, 0.1500321462640595, 0.15885509535271136]","([224], [3], [1], [317])"
0.5,"[0.0685319286312983, 0.09158025708698087, 0.006516637822946995, 0.1462722604476213, 0.09964673673727051, 0.0937869047703335, 0.09378690477033345, 0.08250179989970477, 0.006516637822946995, 0.15099031783549138, 0.15986961417507212]","([225], [6], [2], [319])"
0.5,"[0.06818162797202798, 0.09111214499566198, 0.006483328056664397, 0.1455245904156946, 0.09913739286981571, 0.09330751340884529, 0.09841900911991629, 0.08208009230336179, 0.006483328056664397, 0.150218531473462, 0.15905244132788562]","([226], [7], [2], [321])"
0.5,"[0.06787175703616555, 0.09069805975777616, 0.006453862715454798, 0.14486321223561346, 0.09868683459449652, 0.09288345069044178, 0.09797171574529705, 0.0862518422205301, 0.006453862715454798, 0.14953582033387675, 0.158329581954893]","([227], [5], [1], [322])"
0.5,"[0.06806044996028092, 0.09095021297812325, 0.006471805351402317, 0.14526595211309914, 0.09896119771996273, 0.09036154052224853, 0.09824409074090427, 0.08649163433774694, 0.006471805351402317, 0.14995155071173855, 0.15876976021309122]","([228], [3], [1], [323])"
0.5,"[0.06844728970777368, 0.0914671528079863, 0.006508589585850072, 0.1404078428374333, 0.09952367012148096, 0.09087513447496383, 0.09880248727335514, 0.0869832326449426, 0.006508589585850072, 0.15080384040490583, 0.15967217055545835]","([229], [8], [1], [324])"
